,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0,0.0,"[-1.4686956022615438, -0.08878635925913493, 1.8793619899200615]","[0.24982571050859906, 0.0, 2.150209147390903]","[-0.11633503376784018, 0.01588747224719865, -0.015879485791054915]","[-0.005860027139900193, 0.0, 0.007032032340602539]","[0.007363352332149076, -0.23661719170856033, -0.006280701494055022, -0.9715547909044133]","[[0.8879457880635826, -0.01568868275436691, 0.45968063839361206], [0.00871949975279174, 0.9998127409725391, 0.017280044369799356], [-0.45986562646558715, -0.011335556571867123, 0.8879162445709627]]","[0.049904928573122405, 0.010541708618950115, -0.04031152725632828]",[0.6249672087747932],"[0.011463541535803359, -0.2763602845545209, 0.0, -0.9609848115669073]",[0.46920177902800003],"[-15.881234222213582, -0.5969980222922529, -4.738452643400084]","[1132.8906071381034, 1247.0587696335963, 1133.4350315912113, 1251.6668925673055]"
1,0.020007968127487175,"[-1.4710871515233956, -0.08851390899822331, 1.8798239132595425]","[0.24968907475521518, 0.0, 2.1503731102768007]","[-0.12423062121162083, 0.014949749955020164, -0.0006689633000659587]","[-0.007850256343745768, 0.0, 0.009420306704469975]","[0.006988379125321197, -0.2369755325458164, -0.006012285739379715, -0.9714718551954782]","[[0.8876128522745581, -0.014993682492111172, 0.4603460882121283], [0.008369383032690941, 0.9998299834397062, 0.016427556497184526], [-0.46051415274075447, -0.010728498037556022, 0.8875874725485835]]","[0.0388645603410493, 0.03225151054100728, -0.04047463518808256]",[0.6227816942240649],"[0.011651785104356584, -0.28132114055064916, 0.0, -0.9595363804062073]",[0.46920177902800003],"[-15.84860727366588, -0.5655612115679896, -4.619859311183642]","[1151.0703114624416, 1255.4637188349461, 1149.318448597428, 1285.788690374104]"
2,0.040015936254981455,"[-1.473856666805675, -0.08825286568097473, 1.880315125150139]","[0.24951169985902147, 0.0, 2.150585960120617]","[-0.14086755803447673, 0.0032312111640893206, -0.0050884045072968655]","[-0.009840485214689705, 0.0, 0.0118085794703707]","[0.006391719915174293, -0.23715609811226593, -0.005676392710946367, -0.971433978013088]","[[0.8874495914157631, -0.014060152214536648, 0.46069041977384756], [0.007996810793299853, 0.9998539129924845, 0.015110650100448377], [-0.46083554742319516, -0.009725885513724586, 0.8874323261172328]]","[0.032019511971242184, 0.013462703232946205, -0.04048210442525724]",[0.6430318957492823],"[0.01552764125662334, -0.2941686564228348, 0.0, -0.9556198408530675]",[0.46920177902800003],"[-17.73965041787627, 0.555383128377526, -5.348346445036228]","[1157.392485043224, 1366.2898693922555, 1131.9604849726338, 1390.1274385262361]"
3,0.06002390438246863,"[-1.476682623149067, -0.08789630943012623, 1.8809730986782116]","[0.24929468461302398, 0.0, 2.150846378327643]","[-0.14377055284385584, 0.02931187038950451, 0.005770163964772619]","[-0.011830713452883742, 0.0, 0.014196849199182578]","[0.005966922503997768, -0.237122514862354, -0.005275660115454542, -0.9714471142117105]","[[0.8874901802301277, -0.01307983292971372, 0.46064100664518176], [0.007420266249166819, 0.9998731460110849, 0.014095054882738286], [-0.46076692446544715, -0.009091143706195895, 0.8874746370810979]]","[0.01914673484531638, -0.0030904599729092742, -0.0382003706153065]",[0.6514989722701517],"[0.006708427027523677, -0.30313346366249366, 0.0, -0.9529220558517514]",[0.46920177902800003],"[-17.05989302052198, 1.9381788119018488, -4.807854598978963]","[1168.5266220363121, 1409.8480693045003, 1116.2353664208765, 1446.0093786841237]"
4,0.08003187250996291,"[-1.4793947413204647, -0.08747778023538835, 1.881730166347714]","[0.249039692079832, 0.0, 2.151152369159983]","[-0.1488405056885073, 0.03157501376691252, 0.012060095220819989]","[-0.013820940692211296, 0.0, 0.016585114133280815]","[0.006184057770728787, -0.2377363922980627, -0.0050219683728533185, -0.9712970392454913]","[[0.8869123686283329, -0.012695997191825575, 0.46176319563494483], [0.006815294855122127, 0.9998730679331062, 0.014400923292858126], [-0.46188742020510687, -0.009625304720069647, 0.8868863238199853]]","[-0.012172196608617628, 0.08341030484681039, -0.03010016758074835]",[0.6618127944968415],"[0.0064910688696909, -0.3100188293196519, 0.0, -0.9507080583434128]",[0.46920177902800003],"[-17.18908688902675, -1.7597287967976072, -5.561144788595275]","[1200.4817813325287, 1435.709663072265, 1185.0605051630523, 1436.5586085901948]"
5,0.10003984063745008,"[-1.4823858907828413, -0.08693326520365839, 1.8827831814414702]","[0.2487433666849212, 0.0, 2.1515079592172017]","[-0.14534690172569914, 0.019601415414488246, 0.026007201513313705]","[-0.015811166176290758, 0.0, 0.01897337064215947]","[0.006631996503507847, -0.23999413172614942, -0.004777521044802142, -0.9707400067345473]","[[0.8847601360822895, -0.012458742107351794, 0.4658804410904591], [0.006092181137470896, 0.9998665358530212, 0.015169042690858794], [-0.46600717910191736, -0.01058273463105601, 0.8847178187417115]]","[-0.05630521675794968, 0.26599496163956177, -0.01368649806864461]",[0.6716957314974149],"[0.010690769124094472, -0.31754445396977105, 0.0, -0.9481830129253808]",[0.46920177902800003],"[-15.661278052260657, 0.05025774039505371, -2.513431063935549]","[1189.4366718973424, 1482.9254660298711, 1235.1709543899012, 1418.7331893157605]"
6,0.12004780876493726,"[-1.4852551927489364, -0.08613150074712224, 1.884515965669357]","[0.24840588088710783, 0.0, 2.151912941362337]","[-0.126656719775666, 0.03750145999298384, 0.07070686499971969]","[-0.01780138898519907, 0.0, 0.02136161431030308]","[0.007744545266405226, -0.24366507998984094, -0.004577165830738713, -0.9698175254885143]","[[0.8812123890725508, -0.012652181763082344, 0.4725504337114809], [0.00510388079578805, 0.9998377755226951, 0.017252182409145236], [-0.47269222598335287, -0.012791000496050376, 0.8811343340038682]]","[-0.1272501390483132, 0.3740827382768067, 0.018598915223675225]",[0.6686360537895142],"[0.005312550542053917, -0.32576185503770083, 0.0, -0.9454333850015114]",[0.46920177902800003],"[-15.413880659668171, -0.5469452344763955, -3.2574670688566556]","[1224.6722093078226, 1493.6498168828246, 1250.741054069502, 1434.5382210894218]"
7,0.14005577689243154,"[-1.4869690138199652, -0.08555095339695844, 1.8861187185754817]","[0.24802131321718268, 0.0, 2.1523744209381235]","[-0.11500676485943281, 0.021012156191515308, 0.07539970589822226]","[-0.01979160698893323, 0.0, 0.023749834913906007]","[0.008797624846963515, -0.2470906603945269, -0.0045866345115887705, -0.968932689596118]","[[0.8778331235005687, -0.013235902093695195, 0.47874773332081366], [0.004540658360337141, 0.9997859160030798, 0.019315241710965585], [-0.47890913927978607, -0.014781983509138393, 0.8777204015269587]]","[-0.12212415977207937, 0.4527777364020999, 0.019891151307525973]",[0.6770231939879144],"[0.01121525037440093, -0.3269590685441821, 0.0, -0.9449642623283305]",[0.46920177902800003],"[-15.796109923216779, -1.1540991455147676, -5.378316601256145]","[1255.4645956012748, 1490.613316399054, 1288.3375836942134, 1413.9853725886885]"
8,0.1600637450199187,"[-1.4890011317611378, -0.08470937783107704, 1.8886307456340667]","[0.24759599469038363, 0.0, 2.1528848005678807]","[-0.0925236033856395, 0.03462127673928431, 0.10083618389634405]","[-0.021781819655446243, 0.0, 0.026138029898546286]","[0.009990105495408994, -0.25272452479623536, -0.004565370868759387, -0.9674583619555269]","[[0.8721849562808285, -0.01388310177280187, 0.4889096924975005], [0.0037841231168358807, 0.9997247227321756, 0.02163758456335417], [-0.48909212664391877, -0.017022459830051004, 0.8720270370875483]]","[-0.09709248039535417, 0.5684200713642227, 0.013505563459419546]",[0.6630033815565995],"[0.007006883698978304, -0.32369732557194963, 0.0, -0.946119640479382]",[0.46920177902800003],"[-14.660452634120185, 0.4412929056059537, -2.336680795648018]","[1279.0271996701601, 1477.0000498323438, 1281.6832335041343, 1437.605173895905]"
9,0.180071713147413,"[-1.4909060052704628, -0.0838145477475128, 1.8914084648890013]","[0.24715837688999237, 0.0, 2.153409938880218]","[-0.06493433219811111, 0.03571672420678913, 0.1277719096566798]","[-0.02377203013091153, 0.0, 0.028526214366356627]","[0.011022765853064505, -0.258726864293696, -0.004545922806301546, -0.9658754278122504]","[[0.8660765876971399, -0.014485361560689957, 0.4996956241870315], [0.0030778189806619314, 0.9997127655775341, 0.023645542073997085], [-0.49989605875775134, -0.018940932662014694, 0.8658749157913586]]","[-0.0687200000872348, 0.6664214751114391, 0.0057836174247464026]",[0.6737786804072079],"[0.008078476961380981, -0.33167570397066626, 0.0, -0.9432941827734149]",[0.46920177902800003],"[-13.79527687778214, -0.42368662777662747, -2.7076152621203633]","[1288.8253864518342, 1478.1148525839355, 1291.696296946325, 1444.0299634694477]"
