,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.20007987220447276,"[0.4251499395088121, -0.013228469018297074, 2.208540652131877]","[0.24334899572669666, 0.0, 2.1579810903744705]","[-0.06650039378243364, 0.002819919837755646, 0.007349874794519815]","[-0.036353012281485346, 0.0, 0.04362174315845735]","[0.002227518272171065, 0.05757908665007652, 0.0068666701221474875, -0.9983137785870809]","[[0.9932728599764448, 0.013966699727120073, -0.11493339985612958], [-0.013453665856688208, 0.9998936387400531, 0.005238277554246967], [0.11499458238879379, -0.00365677117840448, 0.9933572386182719]]","[0.02363452468902333, -0.2630397265023515, 0.013786628625098237]",[0.4457760996922733],"[0.0020847747065270315, 0.06132528686331743, 0.0, -0.9981139829473941]",[0.447658434969],"[1.2045580581228459, -0.07335906824160299, -0.2880121911086384]","[973.7632386229886, 973.7124223838499, 879.482080473279, 972.9469764826781]"
11,0.22008785942492182,"[0.42378807363192833, -0.013072194802225585, 2.209080611774559]","[0.2426044836943225, 0.0, 2.1588744630306747]","[-0.08031196108513132, 0.004640326534417798, -0.0028028119712700077]","[-0.03834308878968532, 0.0, 0.046009277756467876]","[0.002052368137162031, 0.059870246532038665, 0.006721160251738574, -0.9981807213993489]","[[0.9927393443733584, 0.01366361675013486, -0.11949506315712359], [-0.013172113604749295, 0.9998998127830316, 0.004902063657964723], [0.1195502403377053, -0.0032924735729530133, 0.9928212679336766]]","[0.016247591311943317, -0.21871012272421467, 0.015349913290012035]",[0.448488989584164],"[0.0015603742461102216, 0.05850527271161345, 0.0, -0.998284777891406]",[0.447658434969],"[1.4802684478013737, 0.11693780069043253, -0.5628808102251242]","[977.2464834473179, 975.4763262406931, 882.259505714875, 975.2625617155502]"
12,0.24009584664536732,"[0.42216899737389035, -0.012903118131184384, 2.2095427495045654]","[0.24181929769242402, 0.0, 2.1598166314434333]","[-0.09106089387829826, 0.005928179828557871, -0.0006350183243101432]","[-0.040333128012718246, 0.0, 0.048396633391573955]","[0.0017718361006107434, 0.06202471999320429, 0.006574128208073046, -0.9980512025661396]","[[0.9922190572949532, 0.013342428403811031, -0.12378439620071303], [-0.012902837851754103, 0.9999069102690891, 0.004352283224539617], [0.12383098931146945, -0.0027212493793189905, 0.9922992168120107]]","[0.027677124881706292, -0.158338887791814, 0.015811694048853242]",[0.44839290082801503],"[0.0011414978799397539, 0.057096328405796044, 0.0, -0.9983679470426734]",[0.447658434969],"[1.7712395422715848, 0.02189012072322509, 0.8253658863064004]","[983.6322540522378, 969.5494182359959, 882.28104598187, 973.973692381055]"
13,0.26010383386581637,"[0.4201907840197457, -0.012718574882104898, 2.2101104493907493]","[0.240990683236963, 0.0, 2.1608108973295512]","[-0.10314347040424225, 0.00651022170209373, 0.0039561777782323665]","[-0.042323121588421435, 0.0, 0.05078376992808478]","[0.001367307284664053, 0.06326868885112168, 0.0064188923087604936, -0.9979749384389149]","[[0.9919117181139553, 0.01298480279167712, -0.12626357852619155], [-0.012638771835047993, 0.999913833033414, 0.0035413066069830282], [0.12629868491904453, -0.0019168470059757253, 0.9919903834124768]]","[0.03148182595023847, -0.10492417149521273, 0.01654247884035322]",[0.4474751874587858],"[0.0010090170280616167, 0.055357620503292355, 0.0, -0.9984647188086262]",[0.447658434969],"[1.4803833568627471, -0.11811004929318678, 0.3047156833337965]","[977.7568237457166, 981.4896279124857, 904.6759018291348, 960.3253308149004]"
14,0.28011182108626187,"[0.41809804643023185, -0.012546594379574649, 2.2107458934580846]","[0.2401256051025956, 0.0, 2.161848902538773]","[-0.11796213028290861, 0.005523360573221321, 0.0007754802815653192]","[-0.04431307063783791, 0.0, 0.05317069274831868]","[0.0011333703764066425, 0.06384990105445057, 0.006307676753512709, -0.9979389832619889]","[[0.9917669021916925, 0.01273408422507473, -0.12742231281136124], [-0.012444621879508292, 0.9999179528641985, 0.0030675580353714937], [0.12745090854726676, -0.0014565798889905161, 0.9918439067069258]]","[0.026881460224521685, -0.05201155866789553, 0.01491600253420872]",[0.4486457840060668],"[0.0014226721989583982, 0.05196104395511766, 0.0, -0.9986463024964976]",[0.447658434969],"[1.3068119460322136, -0.3412104312530733, -0.13575169481728722]","[976.4212010100194, 983.5143055966232, 909.0259731109521, 957.1214530418475]"
15,0.3001198083067109,"[0.4155595853712362, -0.012349481450021727, 2.2113453800134453]","[0.23921789134783536, 0.0, 2.162938046463953]","[-0.1326802690547909, 0.0037895196180340687, 0.0006324140454079102]","[-0.04630295988775068, 0.0, 0.055557328547561305]","[0.0008363054528994629, 0.06406435008212652, 0.006225897182535304, -0.9979260385699543]","[[0.9917140751155598, 0.012533124554442877, -0.1278525526785046], [-0.012318815093202307, 0.9999211582048292, 0.0024668580886473587], [0.1278733796855564, -0.0008714258619382914, 0.9917901998933937]]","[0.03126395854271908, -0.024217716066435052, 0.011840104028209803]",[0.4491622591614099],"[0.002123075204932282, 0.048767222280604185, 0.0, -0.9988067616384549]",[0.44777304703968396],"[1.5349512600841646, 0.1610887936397672, 0.021424558952638506]","[959.4565595569201, 996.5937707610402, 917.8250703130382, 944.8372205433296]"
16,0.3201277955271564,"[0.4128693881366886, -0.012179368530745352, 2.2117612743722055]","[0.23827230751426184, 0.0, 2.164072609014544]","[-0.14523916289949695, 0.00790605618196741, -0.0008399739981107567]","[-0.0482927884778982, 0.0, 0.057943673199531844]","[0.000594568788622746, 0.06396959018373387, 0.006117595905585232, -0.9979329445076587]","[[0.9917409817978313, 0.012285969634225806, -0.12766744831882978], [-0.01213383234724886, 0.9999244917102922, 0.0019693597698652483], [0.12768199764517726, -0.00040399935790534603, 0.9918151247330705]]","[0.025342338899148092, 0.014197306991763341, 0.011475152952018416]",[0.4502390579372803],"[0.0007121513081386414, 0.0463087140776783, 0.0, -0.9989254969635]",[0.44800516851899996],"[1.6233844949443947, 0.08551316607215628, 0.1345509322320062]","[952.5176235340062, 1002.8558127990897, 927.9502851927342, 933.9797831697716]"
17,0.3401357827476055,"[0.40976639827960476, -0.012010981115280357, 2.2121917843789864]","[0.23728573565826677, 0.0, 2.1652563246475145]","[-0.1586747551467356, 0.0051153496510438655, 0.0011764680708945424]","[-0.050282542709755476, 0.0, 0.06032966096020901]","[0.0004141680422406971, 0.06338976389386555, 0.006029630768401608, -0.997970459857127]","[[0.9918905916688894, 0.012087294810240914, -0.12651722908604984], [-0.011982278752600824, 0.999926772931595, 0.001591088684698479], [0.126527218207533, -6.222120159381868e-05, 0.9919629614929615]]","[0.01849462691188282, 0.06170083394782336, 0.010284091761819414]",[0.45026415544141773],"[0.0016564592924478451, 0.04306901728564796, 0.0, -0.9990699548301786]",[0.44800516851899996],"[1.589365972406301, -0.41009032518195865, 0.25870645970413264]","[963.8544116615801, 996.4272058307901, 927.8830892149887, 937.5441166158014]"
18,0.360143769968051,"[0.40656462308509744, -0.011844726805980683, 2.2125296166461026]","[0.23625873432802483, 0.0, 2.1664885176201527]","[-0.17113434495513652, 0.0037030962262628317, 0.0005394904556072196]","[-0.05227221365553059, 0.0, 0.06271524898545683]","[-3.06244482755115e-05, 0.06254666210087273, 0.0059087145180920595, -0.9980245227861814]","[[0.9921059511732249, 0.01179025306036059, -0.12484656709242835], [-0.011797914888433845, 0.9999301191774327, 0.0006780128400757353], [0.12484584328793981, 0.0008002686415787652, 0.9921757751120238]]","[0.03221404634420885, 0.08828183142705398, 0.011440439887467343]",[0.45089156710620193],"[0.002093245096634123, 0.04014500856537254, 0.0, -0.9991898455074829]",[0.44800516851899996],"[1.5150881640139544, -0.0977241149642795, -0.5251786867725059]","[978.7529761148546, 984.758468735387, 913.0629084779829, 955.3637312387832]"
19,0.38015175718850003,"[0.4032739843060853, -0.01170537643031703, 2.212753304045227]","[0.23519437630151885, 0.0, 2.1677654979819607]","[-0.18467487665405724, 0.0036387922253616075, -0.0046754129274535015]","[-0.05426179875334196, 0.0, 0.06510042498581387]","[-0.0003581138360507842, 0.061576077526253235, 0.005813080141602028, -0.9980851789146207]","[[0.9923487473902981, 0.011559795775688003, -0.12292050419815959], [-0.011648000757015551, 0.9999317175462973, 1.0371226781230418e-06], [0.12291217722044448, 0.0014307495711843154, 0.9924160747007243]]","[0.03524466068856451, 0.12580318547821126, 0.011298577906524672]",[0.4526069433382891],"[0.0020629146577751047, 0.03691357227437908, 0.0, -0.9993157604791563]",[0.44800516851899996],"[1.6290015510590972, -0.021186519727516374, 0.18575870898192548]","[1001.9302324496209, 964.7018357481275, 910.1263131323657, 962.8978534253416]"
