,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.20007974481658763,"[-0.09818366572922986, -0.08974970810661707, 2.1875790879949686]","[0.2462810633187444, 0.0, 2.154462704227698]","[-0.03498449708687025, 0.014934404864202031, 0.07555379888622075]","[-0.027198514142393413, 0.0, 0.032637783134807884]","[0.029516618853855592, -0.07442826921133587, -0.003397797058513367, -0.9967835859041745]","[[0.9888976356339026, -0.011167478380845532, 0.14817717119279547], [0.002379994963792908, 0.9982343085723653, 0.05934914667821892], [-0.14857833711567106, -0.058337578061432846, 0.9871782641064768]]","[-0.0994408731305967, 0.40907229112639726, -0.0011498036279386236]",[0.49453179609485803],"[0.03621166173165946, -0.0983815637513632, 0.0, -0.9944886481127097]",[0.48554772611999997],"[-2.4215286170522647, -1.0202096411471104, 1.1841006051626692]","[989.2486074516223, 1128.9386262225178, 1015.9134922042446, 1101.56178299136]"
11,0.22008771929824533,"[-0.09866652860037399, -0.08934325164550555, 2.189948739821248]","[0.24571504629705243, 0.0, 2.1551419140532557]","[-0.01742416869353649, 0.03377446704064569, 0.0925520371554178]","[-0.029188692469928522, 0.0, 0.03502581101818632]","[0.030180089483554412, -0.07741087022848506, -0.003368232490333973, -0.9965361537797413]","[[0.9879913557717152, -0.011385664882897748, 0.15408215464055497], [0.00204059692091576, 0.9981545658283072, 0.06067257620575669], [-0.15448876887239377, -0.05962962497292224, 0.9861923701494624]]","[-0.06429897664120668, 0.33455168489577175, -0.006693612867971177]",[0.48592694686734966],"[0.027943183842180957, -0.09392456717819868, 0.0, -0.9951817353807987]",[0.48554772611999997],"[-1.662706966915188, 0.06235610001220948, 1.6720066676689243]","[964.765508379608, 1125.4734123785686, 993.7755079233044, 1088.2206873472433]"
12,0.24009569377990303,"[-0.09901510518470036, -0.08872291032165185, 2.1928538921950387]","[0.24510499658648927, 0.0, 2.1558739581575996]","[-0.004067222415517716, 0.03495299110911568, 0.09036526801351301]","[-0.031178852409884644, 0.0, 0.03741375064202611]","[0.030313979686988804, -0.08069234078987893, -0.003380519830314554, -0.9962698976654063]","[[0.9869499645822292, -0.01162803225000665, 0.1605777461832943], [0.0018436083316067785, 0.9981345975776027, 0.06094737499756445], [-0.1609876542211648, -0.059856246764785716, 0.9851349456819491]]","[-0.00015699573382174647, 0.30056730884963817, -0.008215227656668971]",[0.48567631412570866],"[0.028143671659142704, -0.09073117084356093, 0.0, -0.9954753067844128]",[0.48554772611999997],"[-3.636099555067345, -1.6685215540227616, -1.4884049653368407]","[987.2435784570329, 1095.8944129039123, 965.1938825177768, 1120.452833029212]"
13,0.2601036682615643,"[-0.09919645538753108, -0.08804944911354612, 2.195833991868839]","[0.24446895644795216, 0.0, 2.15663718715675]","[-0.00447049841312747, 0.036824496700901, 0.07200477676396752]","[-0.03316899959459213, 0.0, 0.03980162904158745]","[0.030064107992409037, -0.08364851791675663, -0.0034344974686718946, -0.9960357240183093]","[[0.9859821437875246, -0.01187140049780399, 0.16642731400695482], [0.001812128193586655, 0.998168591708106, 0.06046443238845406], [-0.16684033441814605, -0.05931526989628104, 0.9841980341544907]]","[0.040101978585449845, 0.2615734586650294, -0.005941621546446859]",[0.5002503652627099],"[0.02702346983461476, -0.09730716713502868, 0.0, -0.9948849728051861]",[0.4855641217592425],"[-2.7459871204749957, -0.7122278264449037, -0.894851869661764]","[982.0483482033236, 1088.7999661629615, 960.4758258983381, 1118.358698864882]"
14,0.280111642743222,"[-0.09908928378479, -0.08723501541624257, 2.1985151959637608]","[0.24378494382984994, 0.0, 2.1574579749670555]","[0.02051573642931085, 0.04725960072157724, 0.08073216786583567]","[-0.03515911938572875, 0.0, 0.042189375954601226]","[0.02966478718061654, -0.08589733590596768, -0.003406142985827046, -0.9958563572756952]","[[0.9852199297991058, -0.011880310670516689, 0.17088073105644488], [0.0016878059143868385, 0.9982166352336486, 0.05966889101848974], [-0.1712849010835701, -0.058498576585700374, 0.9834831342222431]]","[0.04544155063641328, 0.20042433507129076, -0.010394497316054014]",[0.4943077902606663],"[0.022857618587425847, -0.0881754862107152, 0.0, -0.9958425937102219]",[0.485906179539],"[-2.4551282325214734, -0.7060544004975553, -0.43282080505920106]","[950.043884788074, 1103.870769043368, 977.6042316452576, 1082.1385799715677]"
15,0.3001196172248797,"[-0.09871168488242578, -0.08638244579224273, 2.2009832560748843]","[0.24306253711911985, 0.0, 2.1583248271613593]","[0.02474760694916251, 0.05018150741860913, 0.0638524691817405]","[-0.03714921239619491, 0.0, 0.044576994322832346]","[0.029488925122698448, -0.08759788441631362, -0.0034320715377001185, -0.9957134692088112]","[[0.9846297409994845, -0.01200105462367134, 0.17424237057385822], [0.0016683848058334774, 0.998237326298128, 0.05932632428605783], [-0.17464720297622216, -0.05812375546258593, 0.9829141058197801]]","[0.01918607636938934, 0.18802282162701123, -0.005921263660894137]",[0.5015138905058765],"[0.022228587440593292, -0.08941900022542817, 0.0, -0.9957454655125708]",[0.485906179539],"[-3.3888006019758388, -0.5102925602789661, -1.830393842175873]","[990.9020487561436, 1086.6590553582128, 973.7495638982622, 1102.5178600274185]"
16,0.3201275917065374,"[-0.09807051726571633, -0.08537086139067881, 2.203347796909832]","[0.24229944911141357, 0.0, 2.159240485665643]","[0.043181128792255066, 0.06295380842046973, 0.06330053171004799]","[-0.03913927193067182, 0.0, 0.04696445201096966]","[0.029213678288827895, -0.08910006292140885, -0.0034769520274881374, -0.9955880992108155]","[[0.9840981918813673, -0.012129105267588933, 0.17721077545106553], [0.0017173429727874896, 0.998268956308239, 0.058789174165908696], [-0.17761707368289245, -0.05754998758821304, 0.9824154922738438]]","[0.022014269381610427, 0.12977835612645972, -0.0017031120820022293]",[0.5000362555479055],"[0.016871865941702213, -0.08325662742922309, 0.0, -0.9963849228492923]",[0.485906179539],"[-2.1436584186194994, -0.5535041859076804, 0.08920975699958689]","[969.9926045396078, 1120.663055587983, 970.2074618123446, 1117.7462995744309]"
17,0.3401355661881986,"[-0.09710034528580759, -0.0842345496556518, 2.205642252703866]","[0.24148722125341443, 0.0, 2.1602150945782905]","[0.06099981010006221, 0.06449472797296311, 0.06464590399139578]","[-0.04112928281682542, 0.0, 0.049351676195414695]","[0.028835374673470325, -0.08949984990015812, -0.0035120988648144496, -0.9955630651549787]","[[0.9839547375627488, -0.01215455523214482, 0.1780029444217095], [0.0018315084117831587, 0.9983122261619316, 0.058043532632095544], [-0.17840803516833825, -0.0567862033471539, 0.9823164495745024]]","[0.03327249057911014, 0.05031762196907462, -0.0011539982649425413]",[0.4984986694057241],"[0.01720442294090833, -0.07923589733890177, 0.0, -0.9967035560280307]",[0.485906179539],"[-2.5385247661103283, -1.187295391666543, -0.8152739524893562]","[984.313061324522, 1121.3217535866654, 990.7834679105372, 1114.0193988628914]"
18,0.3601435406698563,"[-0.0959492423863732, -0.08300278924171235, 2.207901738228559]","[0.2406534688829913, 0.0, 2.1612155236364785]","[0.07566507714852169, 0.06953277503745185, 0.05310771101960457]","[-0.043119269015077864, 0.0, 0.05173878188319995]","[0.028630627449607145, -0.089808281160011, -0.0034981172691366568, -0.9955413315519656]","[[0.9838444914670745, -0.01210757552764616, 0.17861540503624593], [0.0018225057685187715, 0.9983361205405894, 0.05763426574717494], [-0.17901601820547666, -0.05637762615022568, 0.9822295394596154]]","[0.029364205166516572, 0.032064323900873215, -0.004279928303616305]",[0.5063580679285908],"[0.014754508877359039, -0.07522464524594698, 0.0, -0.9970573959270123]",[0.485906179539],"[-3.2964566432488356, -1.1097130603686352, -2.639185468033105]","[986.5794694218134, 1124.9750557573368, 1014.5388543241348, 1097.7384082654403]"
19,0.380151515151514,"[-0.09448346323035371, -0.08169985215565849, 2.2099414486259565]","[0.23977037393017717, 0.0, 2.1622751397791244]","[0.08501443440390324, 0.07037372151190313, 0.03803352380839147]","[-0.04510919321435377, 0.0, 0.05412558999039712]","[0.02835978560027231, -0.09008786204306994, -0.003568362067043348, -0.9955235386837943]","[[0.9837428374174647, -0.012214521770032773, 0.17916677846081794], [0.001995031959119279, 0.9983659283138603, 0.057108600453424654], [-0.1795715703934799, -0.05582273601496256, 0.9821597489545609]]","[0.041341389376306895, 0.005447060888547444, -0.0011260617740828107]",[0.5127801579441216],"[0.015554504370269513, -0.07304643860327774, 0.0, -0.9972071385229881]",[0.485906179539],"[-3.770710626996018, -1.7469831181467035, -2.3425597185057114]","[978.7245755266744, 1130.9007240052463, 1038.2514799918656, 1073.2294997395143]"
