,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.19999999999998863,"[-1.487546481449131, -0.061338499584835636, 1.865553128251848]","[0.2466356341611763, 0.0, 2.1540372241720185]","[0.40136008633004394, 0.041659785889298195, 0.6805243583288172]","[-0.025857976203643187, 0.0, 0.031029231184106505]","[0.005225514866444328, -0.30177374060744266, -0.005811647954326125, -0.9533332171875709]","[[0.8177703632266705, -0.014234720418611992, 0.575321124286474], [0.007927027747225167, 0.9998505322558479, 0.013470919282718876], [-0.5754425996976094, -0.006455708313636529, 0.8177833017193217]]","[-0.09365802247794668, 1.2931512591362029, 0.004831906182368735]",[0.7871849460057843],"[0.0012130574789905079, -0.38266666539038546, 0.0, -0.9238772418083481]",[0.5040344210639477],"[-11.278361013327334, -0.3998906036533496, 4.480885853229935]","[1850.299949616824, 1926.0733018348292, 1843.346362475205, 1870.9096830172678]"
11,0.21999999999999886,"[-1.4782855797505754, -0.06054634316624266, 1.88020102341451]","[0.24609360767825927, 0.0, 2.1546876473589776]","[0.4957683507208293, 0.042058521474895624, 0.7456379648900247]","[-0.027847369342277346, 0.0, 0.03341634581117098]","[0.006116928587043154, -0.31376411599969517, -0.005640531586183418, -0.9494290665929473]","[[0.8029732332212494, -0.014549114659410037, 0.5957245381100924], [0.006872023896422599, 0.9997942405687117, 0.015154772411438594], [-0.595862549025715, -0.0080755867838098, 0.8029620307837209]]","[-0.08449151676441426, 1.2499596480187838, -0.006344922090091047]",[0.7448801116673954],"[0.001671265511831975, -0.37385539206996254, 0.0, -0.9274648679804435]",[0.5065964097492518],"[-10.310115151402446, -0.49469720093312525, 3.298067302926686]","[1766.4702567291774, 1850.306918748755, 1792.7240798404634, 1770.19909266162]"
12,0.2400000000000091,"[-1.4677724952640425, -0.05974135156790728, 1.895622071200907]","[0.24552298283038648, 0.0, 2.1553723859245917]","[0.5855449428966911, 0.04453296507666593, 0.8031436821358449]","[-0.029836752132150167, 0.0, 0.03580341076464328]","[0.006900975722032372, -0.3256566394211787, -0.0053710729522998355, -0.9454396589851152]","[[0.7878226770240525, -0.014650747885541474, 0.6157032729531053], [0.005661353636084656, 0.9998319236904115, 0.016547163402069597], [-0.6158515355292857, -0.009550661131141783, 0.7877851269415381]]","[-0.08378759507640188, 1.2280950799328245, -0.011569964386513507]",[0.6780235884868536],"[0.001985137042420541, -0.35875653848541705, 0.0, -0.9334069521754255]",[0.5075571213000001],"[-10.083397169021632, 0.5746538971828627, 4.400948110796897]","[1665.8228528842262, 1713.1822240726192, 1689.126285048369, 1658.4845749314304]"
13,0.2599999999999909,"[-1.4554068945457606, -0.05890385742751186, 1.9120889497475986]","[0.24490759768119413, 0.0, 2.1561108319591082]","[0.6621573091581052, 0.05637674098324846, 0.8278784899783395]","[-0.03182611658230484, 0.0, 0.03819038768871208]","[0.007113809879348075, -0.33669468235348216, -0.004953855573858327, -0.9415709315850814]","[[0.7732185756868387, -0.014119176730531792, 0.6339733698731782], [0.00453844889993114, 0.9998439813550642, 0.016732186848164358], [-0.6341143330200669, -0.010060439532703334, 0.773166444474933]]","[-0.045512478297624503, 1.1535585661390386, -0.03469988557504223]",[0.6229804652722227],"[-0.0009137303815289529, -0.3421621840465609, 0.0, -0.9396342130879903]",[0.5075571213000001],"[-12.012540351403434, -0.012940208571977307, 1.8760393158980442]","[1570.4372232387022, 1533.1778691763136, 1559.8388094648217, 1503.9396693804986]"
14,0.28000000000000114,"[-1.4415492948587405, -0.05800239713943289, 1.9282707606843295]","[0.24424123524764865, 0.0, 2.1569104426643495]","[0.7112837897131105, 0.05200014940266024, 0.8156723010053046]","[-0.033815453491390125, 0.0, 0.040577232417541985]","[0.007385483329724026, -0.3468333790268778, -0.004686106762598139, -0.937853144210116]","[[0.759307713065022, -0.013912824200803624, 0.6504883317479995], [0.003666695644824184, 0.9997854079513985, 0.017103594010491382], [-0.6506267684015055, -0.010602401038680919, 0.7592425415301757]]","[-0.03318113309691123, 1.0815629162596427, -0.028355490740920454]",[0.5811546413959469],"[0.0026111316445391612, -0.3284331606931764, 0.0, -0.9444391964734369]",[0.5075571213000001],"[-12.832400453875305, -0.7083489172217856, 1.2109072693552925]","[1509.9469889766383, 1392.4866432190179, 1509.8580841884059, 1353.7050623199698]"
15,0.30000000000001137,"[-1.4272389615729537, -0.057075416458378256, 1.9442155932842533]","[0.2435549798610451, 0.0, 2.157733921177192]","[0.760011595477646, 0.054617706585990855, 0.7956694003789214]","[-0.035804778167995, 0.0, 0.04296401843180334]","[0.007599165210051684, -0.3566696686694458, -0.004420798456266968, -0.9341868426260759]","[[0.7455300082398031, -0.013680486978759565, 0.6663250345139374], [0.0028389200282255096, 0.9998410187135683, 0.01735160974964648], [-0.6664594120252555, -0.011044550867041932, 0.7454536005340057]]","[-0.029938671149179558, 1.0033955166131467, -0.01974185732385151]",[0.5462485131702793],"[0.0030808615490457453, -0.31479325407922465, 0.0, -0.9491499165034719]",[0.5075571213000001],"[-14.02368549878167, -0.6760269374632926, 0.5101142275192352]","[1447.5543008137402, 1247.9067324504813, 1456.3949771173504, 1212.7746929309903]"
16,0.3199999999999932,"[-1.412068401547491, -0.056227987551146136, 1.9589289356518749]","[0.24281526193662323, 0.0, 2.1586215421726322]","[0.7796123370311248, 0.048650823554871304, 0.7431919737532799]","[-0.03779406394728546, 0.0, 0.04535061774299037]","[0.007647315355926043, -0.36475869761249846, -0.004154327238398456, -0.9310532861245657]","[[0.7338525371167356, -0.013314649632814635, 0.6791560292082995], [0.0021569504749760614, 0.9998333892203618, 0.017270770170200286], [-0.6792831070102344, -0.011209462198462895, 0.7337700911220371]]","[-0.009297620967597717, 0.8356059460001181, -0.03396535902686047]",[0.5261575352946908],"[0.008515466590320035, -0.30894919954285954, 0.0, -0.9510227218652076]",[0.5075571213000001],"[-16.231562495254547, -0.9911301153270728, -2.428093962623251]","[1390.3186096585193, 1150.6393874648597, 1376.0931373420922, 1123.2558983045133]"
17,0.3400000000000034,"[-1.396627921452212, -0.05543827398103504, 1.9723042842971072]","[0.24203948806218392, 0.0, 2.1595524192806925]","[0.7933515523075221, 0.04697930159726442, 0.6672440060912169]","[-0.03978331775792418, 0.0, 0.04773706360954194]","[0.007332782296119825, -0.3713382097803961, -0.003838678941638348, -0.9284555489882742]","[[0.7241766746443935, -0.012573970029398156, 0.6894857464499938], [0.0016822010271960834, 0.9998532673378078, 0.01646722115693024], [-0.6895983392379287, -0.010765428492491482, 0.7240986061640229]]","[0.02622535082509872, 0.6763084592767065, -0.05307269597528584]",[0.5279176801172129],"[0.009401095035804535, -0.3012628267679875, 0.0, -0.9534905475803279]",[0.5075571213000001],"[-17.597176281112443, -1.0604158507030248, -5.069327262223494]","[1349.9939734389768, 1033.0358860679496, 1309.1328058884903, 1035.094003808276]"
18,0.36000000000001364,"[-1.3811536562215705, -0.05473948004071271, 1.9838769009215276]","[0.2412239295053736, 0.0, 2.1605310234141264]","[0.7937640753144215, 0.03870688439068107, 0.5721718965354256]","[-0.04177253114766214, 0.0, 0.050123315463200244]","[0.006679551160118308, -0.3764370439412292, -0.0035638386461136276, -0.9264082090230394]","[[0.7165592371518696, -0.011631999741924727, 0.6974211256899163], [0.0015742777676481514, 0.9998797004468902, 0.015059103824698987], [-0.6975163450601689, -0.009692860284592882, 0.7164954062362595]]","[0.05300165436191266, 0.5102287104883317, -0.052070065886466364]",[0.5505840842303263],"[0.012624484777333796, -0.29764523545469207, 0.0, -0.9545899054019963]",[0.5075571213000001],"[-20.491252555830496, -1.7095919267589559, -7.507140451159618]","[1322.64989832663, 947.509096207252, 1259.4158158626658, 981.5108525248022]"
19,0.37999999999999545,"[-1.3658872459304952, -0.0541192355655652, 1.9933585685498965]","[0.24036858713721826, 0.0, 2.1615573503915635]","[0.7821039841629361, 0.030996098582738812, 0.4688533141950079]","[-0.04376169775759627, 0.0, 0.052509342783773394]","[0.005907640610357587, -0.37971261345057145, -0.0033820400983519136, -0.9250784795409759]","[[0.7116119865187349, -0.010743716334831219, 0.702487974471908], [0.0017708937128887853, 0.9999055237104988, 0.013498468956087905], [-0.7025678939816317, -0.008361655817928573, 0.7115650624740264]]","[0.06750872884022957, 0.3152464053615639, -0.04590193846770148]",[0.5844537815984492],"[0.014614958908009013, -0.29763439332949304, 0.0, -0.9545677153656105]",[0.5075571213000001],"[-22.70178478327528, -0.44692350459227903, -9.153927008877197]","[1288.940376952175, 928.671989397902, 1227.350359465925, 974.7066561613515]"
20,0.4000000000000057,"[-1.3509738447425006, -0.05356407635906501, 2.0005631149139553]","[0.2394734619623672, 0.0, 2.1626313953903775]","[0.7684490212994545, 0.037506741133349106, 0.3619800822806213]","[-0.04575081059389927, 0.0, 0.054895112004917805]","[0.005189742476438509, -0.3811090493249298, -0.003302349858102971, -0.924509514521516]","[[0.7094897628758439, -0.010061823371063323, 0.7046436076516333], [0.002150392085316576, 0.9999241109766038, 0.012113043424687593], [-0.704712161032956, -0.007078821764847832, 0.709457707051071]]","[0.07107991358820419, 0.12146607209267785, -0.041888061572971154]",[0.6196939686234436],"[0.010886644248870737, -0.2965228349976335, 0.0, -0.9549578556323218]",[0.5075571213000001],"[-24.651349423675484, 0.6000936112403514, -11.66835078671204]","[1278.6379608255463, 947.788430574601, 1216.9893695996893, 1007.7687207166194]"
21,0.4199999999999875,"[-1.3364747198750258, -0.05313454932052046, 2.0054701013290557]","[0.23853855513247824, 0.0, 2.1637531528904232]","[0.7469925297016748, 0.041350402688395266, 0.24190184951182891]","[-0.04773986199769976, 0.0, 0.057280586369238766]","[0.00432615711318122, -0.38076884345756024, -0.003191016784488542, -0.9246544293684319]","[[0.7100094346499014, -0.009195707289136105, 0.7041315856571353], [0.0026066439267292607, 0.9999418276751816, 0.010430480214660257], [-0.7041868050169773, -0.005570321132726798, 0.7099923685554034]]","[0.07373188743818711, -0.07124467396341364, -0.04341146947506922]",[0.667995955471544],"[0.007827735457086106, -0.2979514758504802, 0.0, -0.9545467395773984]",[0.5074212528193234],"[-27.130087578309613, -0.7965783783224916, -13.872103501551155]","[1297.5172340083666, 991.4529211516422, 1230.6094996829115, 1065.757670993098]"
22,0.4399999999999977,"[-1.3223602855990013, -0.052783134433329694, 2.008135407438948]","[0.23756386795783105, 0.0, 2.164922616601545]","[0.7249678450049528, 0.032250117546263356, 0.1307301112017904]","[-0.049728843614992156, 0.0, 0.059665725783767005]","[0.0034244184383558597, -0.37862672372790696, -0.003019736083649172, -0.925536951443121]","[[0.7132630604013234, -0.008182907326023118, 0.7008453655482], [0.002996601990070659, 0.999955998959899, 0.008625557163553045], [-0.7008867289078952, -0.004052146044052937, 0.7132578447300713]]","[0.06751575898692849, -0.25999569837338, -0.04280080225670674]",[0.7114709126828098],"[0.008807550905150799, -0.29979473915780275, 0.0, -0.9539624058028162]",[0.507339793453],"[-27.74898517469888, -1.3325115007831263, -13.947183621056848]","[1335.38163005386, 1097.7515424640585, 1260.138163311539, 1181.0392529678245]"
23,0.46000000000000796,"[-1.3085697492340975, -0.05244028038199817, 2.0086876959379096]","[0.2365494019232135, 0.0, 2.166139779389816]","[0.7144702651993917, 0.028920959540809848, 0.03185612635496798]","[-0.05171774636619175, 0.0, 0.06205048667515914]","[0.002960797709902652, -0.3750755709473519, -0.0029702046834090335, -0.9269824324074495]","[[0.7186146902777674, -0.0077277009073517065, 0.6953593418363291], [0.0032856093413463103, 0.9999605254745734, 0.007717317360904216], [-0.6953945185372274, -0.0032611124910636494, 0.718614801863332]]","[0.039021980184319224, -0.40252737764536184, -0.020481420866652254]",[0.7416319288032153],"[0.008944351643577307, -0.2967316178264659, 0.0, -0.9549151283955262]",[0.507339793453],"[-27.118466643374113, -0.27923722075012225, -13.434791520679072]","[1371.7464488638664, 1216.097432064322, 1326.3840650593816, 1256.9698354657485]"
24,0.47999999999998977,"[-1.2948973085348139, -0.05209764464991059, 2.0074030109400063]","[0.23549515855555586, 0.0, 2.167404633400527]","[0.7131037985166669, 0.03054628271307606, -0.052946207112019035]","[-0.053706560415707, 0.0, 0.06443482184332762]","[0.002792370891067744, -0.3707215521292755, -0.0030137771508971034, -0.928731943850394]","[[0.7251072687974705, -0.007668366365083622, 0.6885850643053377], [0.0035275980816546547, 0.999960612553362, 0.0074212723775298455], [-0.688618726639691, -0.002952183804920566, 0.7251098398325144]]","[0.018706005924245907, -0.4849932989443278, -0.003032758202088999]",[0.7750017402454626],"[0.007420546407592916, -0.2972969668056649, 0.0, -0.9547536238837803]",[0.507339793453],"[-26.951311060427667, -0.4888226812347872, -13.320606237615015]","[1424.0644263406891, 1307.2878808237604, 1392.8585872158403, 1320.1937689404472]"
25,0.5,"[-1.2811588846942057, -0.051736197567054436, 2.004653649495475]","[0.23440114011858787, 0.0, 2.168717169151196]","[0.7204654142265392, 0.026506030598618016, -0.12684966779703763]","[-0.0556952751434009, 0.0, 0.06681868032505739]","[0.002814976492549705, -0.3656497385838252, -0.003121061255656894, -0.9307389177682193]","[[0.7325733847912284, -0.00786837718799766, 0.6806313125153506], [0.0037511955135160085, 0.9999569992587606, 0.007522446812907477], [-0.6806664553716165, -0.0029575858839672826, 0.7325770186526442]]","[0.00448975553045711, -0.5549434059228229, 0.012927815778463726]",[0.8015875319704922],"[0.007557162565085989, -0.29499622709009793, 0.0, -0.9554633082156951]",[0.507339793453],"[-25.904440521971853, -0.3778926252570325, -12.755834914020802]","[1468.4578672096218, 1434.2925996223637, 1466.4531848015713, 1422.9089108406072]"
