,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
12,0.23999999999999844,"[-0.15068773326215518, -0.031229668766522375, 2.1253336273111287]","[0.2448006636506206, 0.0, 2.1562391493012223]","[0.0007625723823335277, -0.03495580905368336, -0.007608860050459403]","[-0.03215212373553142, 0.0, 0.03858154280824452]","[0.007211000008896884, -0.052153161663039106, 0.0014996355038243358, -0.998611947907248]","[[0.9945556198461412, 0.002242954964817423, 0.10418316845896103], [-0.003747260761682126, 0.9998915273467868, 0.014245560064754232], [-0.10413991297243536, -0.014558402996220568, 0.9944561206171733]]","[-0.023183992853972046, -0.05904732121142062, -0.01554672062433397]",[0.4792534968047412],"[0.012244516342938088, -0.05396484950840856, 0.0, -0.998467478476052]",[0.46035254543799997],"[-2.3337213207307403, -0.4365595642078297, 0.29948079467675726]","[978.1534403148567, 1091.8933272040342, 921.1731641790634, 1066.4740913258593]"
13,0.26000000000000156,"[-0.15060939237061616, -0.03195031184896917, 2.125874068556381]","[0.24413897679794203, 0.0, 2.1570331502684374]","[0.00840416344944344, -0.03047980289917293, 0.008427554267997054]","[-0.03414146371279834, 0.0, 0.040968402264267414]","[0.007592144299886615, -0.051496346985151535, 0.0016671904875074986, -0.9986429536567467]","[[0.9946907362664047, 0.002547920671049237, 0.10287824321308198], [-0.004111791459962443, 0.9998792024618944, 0.014991974376783944], [-0.10282761301005575, -0.015335391256124065, 0.9945810140045074]]","[-0.048354179543076414, -0.05612795310450432, -0.016604331801450743]",[0.4779176648009106],"[0.011210074197059805, -0.05174986397437559, 0.0, -0.9985966846570794]",[0.46035254543799997],"[-2.5025842695642813, -0.012124857455606708, 0.5955124735646251]","[975.5222074290715, 1094.9866704965652, 922.3410050452651, 1064.8739166087062]"
14,0.28000000000000114,"[-0.15049357486349504, -0.03280843907093752, 2.126532973170604]","[0.24343697320169777, 0.0, 2.157875523409652]","[0.004311346941599504, -0.030650724818691476, 0.009296936670046437]","[-0.03613077804737925, 0.0, 0.04335513863777437]","[0.008204500859260779, -0.050742539644794186, 0.0017975173567887387, -0.9986764717015489]","[[0.9948439725663528, 0.0027576421631665673, 0.10138025638067467], [-0.00442291100363372, 0.9998589555568606, 0.016204862748919645], [-0.10132126544988145, -0.01656970513187588, 0.9947158070349494]]","[-0.04791716789641571, -0.08438651434379163, -0.017035956173480464]",[0.4783594590106512],"[0.011343180449965773, -0.0522715656830544, 0.0, -0.9985684575138071]",[0.46035254543799997],"[-3.021114891333502, -0.5413804895400789, -2.156980545150226]","[960.3812367744539, 1108.495904946313, 913.5893914827668, 1069.3932063811305]"
15,0.3000000000000007,"[-0.15043478791913012, -0.03320950884729569, 2.1268819330065947]","[0.24269544496707468, 0.0, 2.158765316358626]","[0.006179679622338619, -0.03204478977323496, -0.0027081732795132484]","[-0.03812006251918107, 0.0, 0.04574173167331115]","[0.008353772365418108, -0.05021771354087117, 0.001886445419133495, -0.9987015746309453]","[[0.9949492432534705, 0.002928977325823486, 0.10033653704649002], [-0.004607006716352335, 0.99985330973455, 0.016496385279566015], [-0.10027350130404512, -0.01687531718224015, 0.9948167895806428]]","[-0.05329599641486835, -0.09534361278877782, -0.017730996733587516]",[0.48044021090277733],"[0.011654999395297854, -0.051553820088111324, 0.0, -0.9986022010794201]",[0.46035254543799997],"[-2.3434483419691103, -1.103609894734763, -0.21939585660774696]","[958.1648560467338, 1110.076001909752, 916.2671655124926, 1062.9721635767444]"
16,0.3200000000000003,"[-0.15014389065320452, -0.03425115774487326, 2.127989762766831]","[0.24191093216478518, 0.0, 2.159706677512914]","[0.009171869787694829, -0.03797884479682494, 0.019932048126824115]","[-0.04010930858680494, 0.0, 0.04812814037449452]","[0.009240901048222812, -0.049218577533662544, 0.0021280254097790696, -0.9987429248027033]","[[0.9951458272290595, 0.003341052634188723, 0.09835274190567725], [-0.0051603486530801546, 0.9998199754735677, 0.018249092314179205], [-0.09827408241671776, -0.01866804584867847, 0.9949840957089827]]","[-0.06655964236499405, -0.06513253175230341, -0.01705186653692126]",[0.47839809290234786],"[0.01223605090607922, -0.05013714662714254, 0.0, -0.9986672493648064]",[0.46035254543799997],"[-2.087357558716362, -0.1971164893599982, 1.1165597125462554]","[960.8637390985806, 1112.6807372594667, 917.7181906531392, 1066.3604169377745]"
17,0.33999999999999986,"[-0.15002917619121767, -0.0347950470343507, 2.128428203636984]","[0.24109082140044646, 0.0, 2.1606907426554747]","[0.01346636931583469, -0.02946222142431526, 0.02342402279311104]","[-0.042098517416094966, 0.0, 0.05051437033867957]","[0.009779573865370527, -0.048871827016252624, 0.002201722039839562, -0.998754816297826]","[[0.9952135200872453, 0.003442069698395566, 0.09766500903415229], [-0.005353852267359779, 0.9997991509090818, 0.019319588641420502], [-0.09757888142087379, -0.01974999735609614, 0.9950319351171503]]","[-0.06405325783284181, -0.07402755432802294, -0.017114365818099327]",[0.4776419501347617],"[0.013310025355175259, -0.05087412195127118, 0.0, -0.9986163572176501]",[0.46035254543799997],"[-2.523492618365791, -0.43433006951608855, 0.12262083548632674]","[956.205514601835, 1118.6772101205565, 903.7717050174006, 1080.2525839821378]"
18,0.35999999999999943,"[-0.14973409686985634, -0.03551858575437064, 2.1294819289981115]","[0.24022894099230463, 0.0, 2.1617249124198326]","[0.01143878567884826, -0.03674749864835718, 0.036983921314161616]","[-0.044087676415477436, 0.0, 0.05290036113007151]","[0.009936822187618113, -0.04788305450593457, 0.002342630081420729, -0.9988008195670462]","[[0.995403542778475, 0.0037280308936798847, 0.09569782476494287], [-0.005631252487381877, 0.9997916357257348, 0.01962546772201814], [-0.09560471157066111, -0.020074156857521785, 0.995217037739495]]","[-0.033845096033866005, -0.08671493574492459, -0.015612863831024166]",[0.4761209705407596],"[0.013141653406441505, -0.050521515286272134, 0.0, -0.998636490103064]",[0.46056678247500005],"[-2.5549242948695676, -0.6105588019695468, 1.0630258236287489]","[964.3669344515259, 1105.3727972015379, 903.6827123367354, 1075.296311100098]"
19,0.379999999999999,"[-0.14946812540025067, -0.03638265703017925, 2.130583477166704]","[0.23932717185192784, 0.0, 2.1628069266657546]","[0.014797944198380182, -0.029963556546993023, 0.04628852046411652]","[-0.04607678035762131, 0.0, 0.05528608766181672]","[0.010402693539832973, -0.04727993786335747, 0.0025021776178280916, -0.9988244393117772]","[[0.9955168231821757, 0.004014794904021538, 0.09450077362800838], [-0.00598214972072095, 0.9997711761651342, 0.02054432347992384], [-0.09439665608024639, -0.021017534689099823, 0.9953129129020706]]","[-0.03557850795561606, -0.05282033176257086, -0.021120289414709153]",[0.4750774138975631],"[0.011991664872747724, -0.04978490438316159, 0.0, -0.9986879419381056]",[0.46056678247500005],"[-1.863013609773071, -0.3231538823974841, -0.7240032371740668]","[963.719435705053, 1102.186817675652, 923.6688159975228, 1054.0]"
20,0.3999999999999986,"[-0.14915603193143542, -0.03711684852550926, 2.1317544444140895]","[0.2383856935936304, 0.0, 2.1639365657215324]","[0.01881880383476385, -0.03433482160002622, 0.038484408257384715]","[-0.04806582170202338, 0.0, 0.057671513743848775]","[0.010787659405938366, -0.046827801596673733, 0.0026870369553843856, -0.9988411657953562]","[[0.9955999849129077, 0.004357521501395142, 0.09360504555588219], [-0.006378170998810235, 0.9997529237267455, 0.021298660527602094], [-0.09348909819793876, -0.021801972661320775, 0.9953816780571899]]","[-0.029992766272074946, -0.0455681075450453, -0.02053676500435688]",[0.47645963612307424],"[0.012964185798043888, -0.048650313672056016, 0.0, -0.9987317126650321]",[0.46056678247500005],"[-2.917247338093654, -0.7429266349404423, -1.8518280235700182]","[956.2212906581865, 1104.570282669726, 917.285926995448, 1054.2196840968006]"
21,0.4200000000000017,"[-0.14885248923064714, -0.03794686194792442, 2.133047227644617]","[0.23740463643296436, 0.0, 2.1651136686739987]","[0.012112682049700589, -0.030721111496372282, 0.03835197614493673]","[-0.050054792295870815, 0.0, 0.060056600249718074]","[0.01095161904527197, -0.04616515383320643, 0.0027938838920816933, -0.9988699131391445]","[[0.9957220141186688, 0.004570286765313684, 0.0922871615029459], [-0.0065926194771043, 0.9997445810561305, 0.02162052536962749], [-0.0921647712947747, -0.022136445688307763, 0.9954977497736481]]","[-0.02208244545005013, -0.06574186594113579, -0.01774419329122389]",[0.4769098466810104],"[0.01239994336345466, -0.04972745201574802, 0.0, -0.9986857764900852]",[0.46056678247500005],"[-1.784161243927365, 0.06247147475879078, 1.9869642970353247]","[976.9655465274648, 1084.0467547220815, 906.5786391998297, 1062.4336620497168]"
