,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0,0.0,"[-1.4457307715857484, -0.054315601633482306, 1.8426622949845566]","[0.2498214447906757, 0.0, 2.1502142662441486]","[-0.06699100012445085, 0.004130810097544554, 0.015223204141446973]","[-0.005898297060004484, 0.0, 0.007077956211354205]","[0.008709937326205475, -0.23212597342717672, -0.00616355601099941, -0.9726272269457019]","[[0.8921591286420972, -0.016033290142876033, 0.4514367152999684], [0.007946079421535444, 0.9997723377046731, 0.019804487254568515], [-0.4516514520462179, -0.014081601499263859, 0.8920833814710458]]","[-0.10297852366643337, -0.03438647507747967, 0.009972107559471498]",[0.6614671004473273],"[0.003748148686339159, -0.3154723030011024, 0.0, -0.9489146702262102]",[0.46125324037199994],"[-16.791757502912393, -0.7366528600299184, -7.24452553141073]","[1122.1280607166252, 1238.3036057259208, 1128.8270028514657, 1203.7767987377906]"
1,0.019999999999999574,"[-1.4466527134865397, -0.05428747532963191, 1.8429843915752784]","[0.24967940934940058, 0.0, 2.15038470875943]","[-0.07790569234411111, 0.0009198789900938583, 0.004592432062993852]","[-0.0078877335827335, 0.0, 0.009465279081337073]","[0.008760918597961178, -0.23203344948729462, -0.006049204618837279, -0.9726493444937271]","[[0.8922473864812637, -0.01583316214036566, 0.45126837191037483], [0.007701857488516361, 0.9997729224538493, 0.019849839091666266], [-0.451480358267367, -0.014235367834213109, 0.8921670648449446]]","[-0.09349710692309707, -0.028781809221457857, 0.011253867268210772]",[0.6857352944731889],"[0.006660849967819338, -0.3239405404437167, 0.0, -0.9460488390092386]",[0.46125324037199994],"[-17.401329361626544, -0.7654283112000949, -8.465154229164064]","[1095.7633555892953, 1285.7395750145056, 1100.959988635134, 1258.0089071252485]"
2,0.03999999999999915,"[-1.448441165352604, -0.054185091156328705, 1.8436460854378924]","[0.2494915452469548, 0.0, 2.1506101456343814]","[-0.07662313406716795, 0.009396542796790273, 0.02194571104919091]","[-0.009877169690700963, 0.0, 0.011852599960431877]","[0.009728096460491156, -0.231686705541232, -0.0059512994376861635, -0.9727231268664281]","[[0.8925707699119994, -0.016085674436126032, 0.45061824370490705], [0.00707019195565197, 0.9997389572396093, 0.021683162735828168], [-0.45084982296488735, -0.01616781489420059, 0.8924523341205042]]","[-0.06280341594354333, -0.017955995908134254, 0.0024691215088317106]",[0.6931937719712405],"[0.0035857832792196304, -0.3276344359638289, 0.0, -0.9447858934587288]",[0.46125324037199994],"[-17.7937357520095, -0.7159509993779177, -7.535961281394215]","[1091.5965642009696, 1392.8305474554359, 1092.8227012588882, 1372.4146985352027]"
3,0.05999999999999872,"[-1.4503427866201495, -0.05403930040604334, 1.844411487828905]","[0.2492917764926908, 0.0, 2.1508498680679917]","[-0.08243531586852884, 0.0021838010183235935, 0.023580998590834165]","[-0.011866605585352892, 0.0, 0.014239919815582567]","[0.01043135815104236, -0.23147794920878706, -0.0057700058185245874, -0.972767127115258]","[[0.8927693628918963, -0.016055002751580272, 0.45022790129027357], [0.006396485182517671, 0.9997158183659574, 0.022965822828589295], [-0.45046865727918006, -0.017623306373409937, 0.8926183223604374]]","[-0.03577085926720789, -0.0009499226359516236, -0.006874429175779073]",[0.7277187194740469],"[0.012228754266109058, -0.3318362790328097, 0.0, -0.9432383150934122]",[0.46125324037199994],"[-19.027851794452435, -1.6989309851595036, -9.143804000906158]","[1091.6606822308263, 1505.011569966408, 1099.9195092951095, 1490.011569966408]"
4,0.0799999999999983,"[-1.4518041958683983, -0.053844045147966105, 1.8453152077387038]","[0.24902171743715995, 0.0, 2.1511739386612954]","[-0.08248840420062377, 0.0025084948403655914, 0.04781263873630888]","[-0.013856039603467376, 0.0, 0.01662723066342322]","[0.010576249644986204, -0.2327468033974638, -0.005568578174651548, -0.9724632617346464]","[[0.8915945689255155, -0.015753651983500216, 0.45255764183453473], [0.005907298796283815, 0.9997130037958847, 0.02316216599260442], [-0.45279322052630566, -0.017977890914128297, 0.8914328729381837]]","[-0.019203154007173324, 0.13238589605000953, -0.017797541330661755]",[0.7400008144918535],"[0.014520345577949081, -0.33650574771275804, 0.0, -0.9415606882323289]",[0.46125324037199994],"[-18.04162529441961, 0.1475235580219647, -7.3226579373612175]","[1188.1487851485485, 1576.8892358513956, 1194.258340678307, 1558.9022473474174]"
5,0.10000000000000142,"[-1.4532910922361855, -0.053633874133171305, 1.846593043659949]","[0.24873730709926292, 0.0, 2.1515152307046237]","[-0.07002704961270581, 0.014722773042737246, 0.08026387233672636]","[-0.015845472959681986, 0.0, 0.019014538334222914]","[0.010683798147121304, -0.2353809278996518, -0.0053721688259604295, -0.9718290490789818]","[[0.8891328027598108, -0.015471184085973734, 0.4573852563293963], [0.005412134800525762, 0.9997128781119161, 0.023294662953913668], [-0.4576148369987916, -0.01823663862156107, 0.8889622360699032]]","[-0.00461770420075866, 0.35336368650924344, -0.027657378358703577]",[0.7443676775363539],"[0.009136412122856137, -0.3403550466103643, 0.0, -0.940247920083924]",[0.4614268548505102],"[-16.971584384029715, -0.5640986698417201, -6.152628936137084]","[1298.103157615988, 1611.8834009169277, 1292.8398609708918, 1607.0166570118674]"
6,0.120000000000001,"[-1.4543455172426079, -0.05331611433499016, 1.8487889858470419]","[0.24839819621778528, 0.0, 2.1519221629283027]","[-0.049103236033063824, 0.008828630832873309, 0.12735398902325523]","[-0.017834903026985337, 0.0, 0.0214018302179595]","[0.010563335787228813, -0.24030391520089714, -0.00517515891099784, -0.9706245694344021]","[[0.8844508849220382, -0.015123094673989444, 0.46638043456788547], [0.004969450884978105, 0.9997196601178906, 0.022993288396739142], [-0.466599102333202, -0.01801884460434077, 0.8842812813356389]]","[0.00982453767237234, 0.7075811856185326, -0.04072821952634801]",[0.7432435958167937],"[0.010436390177859748, -0.34509773177785213, 0.0, -0.9385053797663805]",[0.461497934424],"[-15.610214377794513, -1.0461620019648579, -3.0739267358325364]","[1409.4456060434347, 1586.3930964980682, 1383.1189692255284, 1606.8587404579514]"
7,0.14000000000000057,"[-1.454794712403815, -0.05290016927817046, 1.8526313622385189]","[0.24801555880867301, 0.0, 2.1523813262719442]","[-0.0120057279818667, 0.015473851670777432, 0.1964397563566461]","[-0.0198243288008359, 0.0, 0.023789101493529242]","[0.010212702987312977, -0.25037074707746004, -0.0047469349044902045, -0.9680537255170563]","[[0.8745242704066462, -0.014304500191384902, 0.4846477108650883], [0.004076651884929872, 0.9996866937862829, 0.02214987762566556], [-0.48484162701020694, -0.017395903072204427, 0.874360738584007]]","[0.011417451612789096, 0.8684997897433527, -0.047168274736115595]",[0.7328872061710378],"[0.009405714627914253, -0.34953247365508805, 0.0, -0.9368710544736322]",[0.461497934424],"[-14.584218032464943, -0.2496540279267706, -1.1280783406863648]","[1435.0501185989824, 1598.3625103899135, 1406.9461271628231, 1604.3227724067988]"
8,0.16000000000000014,"[-1.4548182547946227, -0.052498022115589085, 1.8569418775007147]","[0.2476071628125459, 0.0, 2.1528713993396367]","[0.03023962665892327, 0.016293682626692244, 0.25765608902361226]","[-0.02181375134581018, 0.0, 0.026176357270546544]","[0.009972265810822292, -0.26024076554809744, -0.004342892749467556, -0.9654806013409335]","[[0.8645081208805591, -0.013576337584345257, 0.5024282046678329], [0.0031955772289152086, 0.9997597408158754, 0.021516453851158114], [-0.5026014385913752, -0.01699566291589924, 0.8643469501446224]]","[0.013317736472934712, 0.9715999358032886, -0.050843768303474]",[0.72265964090637],"[0.010463622538792725, -0.3535051819214967, 0.0, -0.9353730717517389]",[0.461497934424],"[-14.49596002768006, -1.1546893346514533, -1.735705172540655]","[1439.5635746514108, 1608.9375235009036, 1419.9830499846425, 1595.1331392828213]"
9,0.17999999999999972,"[-1.4538152461866956, -0.052010138723807414, 1.8623439918991438]","[0.24714853860174932, 0.0, 2.1534217446621566]","[0.07648295817622894, 0.014287774604395734, 0.31030229523201835]","[-0.023803165739912154, 0.0, 0.028563573923290696]","[0.009724277155427332, -0.26983101135870746, -0.004028005396147253, -0.962840980443837]","[[0.8543323156699106, -0.01300448040888164, 0.5195303721798287], [0.0025088342505563115, 0.9997607419192454, 0.020899626640480007], [-0.5196870499432514, -0.01655210356127703, 0.8541756421924622]]","[0.001712734111030366, 1.0754319311303495, -0.043449630852679354]",[0.7123575887609204],"[0.011545139853763922, -0.35582651317664593, 0.0, -0.9344801740763095]",[0.461497934424],"[-14.704334825914703, -0.17697878912196485, -1.3372706523147215]","[1439.5182481292493, 1585.5863086052598, 1445.7006065344965, 1551.0850016126726]"
