,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0,0.0,"[-0.7923297105221679, -0.08984709742362607, 2.202890965435695]","[0.24969346168154793, 0.0, 2.1503678459720037]","[-0.036526938259700686, 0.0076431615355633245, -0.024589432349182316]","[-0.00776906387132167, 0.0, 0.009322875723650275]","[0.010473974970800002, -0.1449455649801344, 0.0002233172268332843, -0.9893841645563224]","[[0.9579814625485068, -0.0025944193836578183, 0.2868183714661176], [-0.003478205495263753, 0.9997804878599497, 0.02066083226891129], [-0.28680901538994, -0.020790307635363877, 0.9577621539862965]]","[0.04339502733196243, 0.03952235368086719, -0.0078091144722351805]",[0.5403533676528092],"[0.014150822647867866, -0.18669592036490346, 0.0, -0.9822932866722519]",[0.497016372926],"[-8.088064213098898, -0.5826200645127115, -1.070538599996624]","[1023.8363614167498, 1200.57373383834, 954.0654322417698, 1233.0153882528912]"
1,0.020000000000003126,"[-0.7934684098311751, -0.08968860024774658, 2.2030914548173075]","[0.24951871369691112, 0.0, 2.1505775435216212]","[-0.05386865989324939, 0.0030024842789900664, -0.042665243824617616]","[-0.009758500159361222, 0.0, 0.011710197467148076]","[0.010090026713692567, -0.14533384166665902, 0.00022310359725093563, -0.9893312233209717]","[[0.9577561027680487, -0.0024913979800491558, 0.28757111697453674], [-0.003374291399231466, 0.9997963365570617, 0.019899907938241243], [-0.287562112489512, -0.02002960594975376, 0.9575525850403128]]","[0.03841589094457859, 0.04351869470132747, -0.0074812729735481125]",[0.5545338008569636],"[0.016493916265040386, -0.20102674693112044, 0.0, -0.979439339799144]",[0.4970176436054754],"[-8.32208102069862, -0.575887620108772, -1.77317559971301]","[1008.4435911299423, 1243.7842980674955, 939.234215766228, 1271.4878029040515]"
2,0.03999999999999915,"[-0.79455197062712, -0.08945122382110539, 2.203235948790443]","[0.24930476113003297, 0.0, 2.1508342865168504]","[-0.04996956067179707, 0.004549801950836209, -0.048160976395467035]","[-0.011747935858378826, 0.0, 0.014097516383354169]","[0.009762569734554588, -0.14590539557208695, 0.00026889080747466356, -0.9892503884081514]","[[0.9574231819741869, -0.0023168225263731574, 0.28867918861158187], [-0.0033808238693079267, 0.9998093353526372, 0.019236786564279], [-0.2886686883505461, -0.019393717042800154, 0.9572327110430755]]","[0.029907436344962776, 0.058259831352059914, -0.009256933687042727]",[0.5609808494981751],"[0.016246261197010125, -0.20678112764438789, 0.0, -0.9782519759457933]",[0.497020094794],"[-8.317686642673536, -0.9845217166179492, -2.485688322578529]","[1006.0, 1259.878709273184, 941.0503216374295, 1300.1075257588445]"
3,0.060000000000002274,"[-0.7956702561967519, -0.08937913649878164, 2.203246792252539]","[0.2490430537191327, 0.0, 2.151148335167255]","[-0.05432155206959865, -0.002623849848753717, -0.049131425837282146]","[-0.013737370205002894, 0.0, 0.016484828808110093]","[0.009591240460503607, -0.14747605054948484, 0.00028988084455016446, -0.989018506163267]","[[0.9565003279104132, -0.0022555614862862887, 0.29171864705238987], [-0.0034023515656556877, 0.9998147150946192, 0.018886327660831512], [-0.29170752578485, -0.01905732958916834, 0.9563165121850788]]","[0.010152916541311934, 0.1488463391750669, -0.004894445122094465]",[0.5634228700654497],"[0.018938454657293893, -0.20896488998284704, 0.0, -0.9777369645366712]",[0.497020094794],"[-8.94323147958563, -0.8912541231592964, -1.648280278586686]","[1016.7266581474221, 1293.970808812925, 970.9962741917392, 1298.9651677502864]"
4,0.0799999999999983,"[-0.7966399268090594, -0.08930387346279701, 2.2032055386392484]","[0.24874877021330924, 0.0, 2.151501474929423]","[-0.05227219251814903, 0.0008795275343899487, -0.040024100875074034]","[-0.015726802982399875, 0.0, 0.01887213370044128]","[0.00969954728096742, -0.149383751152817, 0.00030936076101541595, -0.9887307972985884]","[[0.9553670699315908, -0.002286160490846699, 0.295406632080214], [-0.0035096585384133804, 0.9998099177136528, 0.0190880552912126], [-0.2953946294429006, -0.01927290917497249, 0.9551790989048402]]","[-0.008350984055311369, 0.22735977470788837, -0.0022099035558379846]",[0.5626865039107347],"[0.017593130959962257, -0.2118936506756614, 0.0, -0.9771258464127524]",[0.497020094794],"[-7.57535106817012, 0.17526261235984109, -0.29682122765189334]","[1040.536086719712, 1307.4989883537355, 997.8990156556192, 1294.6251264054324]"
5,0.10000000000000142,"[-0.7974760740864597, -0.08921433040658511, 2.2031312852640323]","[0.24842026603166567, 0.0, 2.1518956792262514]","[-0.039081741166206135, 0.004134111404768015, -0.025916194442418057]","[-0.017716233767659257, 0.0, 0.0212594290304151]","[0.010118912369582275, -0.15209148796299057, 0.00034355990829391237, -0.9883130973146176]","[[0.953733231966949, -0.002398911363555593, 0.30063497199299566], [-0.003757090391871923, 0.9997920886134555, 0.019896802175560408], [-0.3006210661825727, -0.02010581232618781, 0.9535286832586836]]","[-0.02922506051378726, 0.30912922243790175, -0.0004594508501345677]",[0.5622645597415371],"[0.01683593840167108, -0.21588034426780162, 0.0, -0.976256883822598]",[0.497020094794],"[-6.969781682656535, -1.3212167524058287, -1.1635962186227182]","[1074.5302864273488, 1292.4209879681391, 1016.1929384848644, 1291.3553362895962]"
6,0.11999999999999744,"[-0.7984084402477223, -0.08916673939575896, 2.203172609676997]","[0.24804331624257606, 0.0, 2.1523480175509855]","[-0.02782035718653091, -0.008173890153943974, -0.02709157637394648]","[-0.019705660242250754, 0.0, 0.02364670366927733]","[0.010786932476341542, -0.15710403774199397, 0.0003414185273646088, -0.9875201530541444]","[[0.9506306153588813, -0.002715025940969766, 0.31029417250999763], [-0.004063656646564242, 0.9997612568840587, 0.02119734996162523], [-0.3102794410755942, -0.021411902878460853, 0.9503981326676046]]","[-0.05927115330005785, 0.4478323049483434, 0.004051406695037091]",[0.5684165430662995],"[0.022144630062380537, -0.21916707384761988, 0.0, -0.9754292424877432]",[0.497020094794],"[-8.625848535150816, -1.6358457744719161, -2.5947345439298104]","[1095.8485242747468, 1270.2516349366977, 1020.3314047369425, 1284.9375432068066]"
7,0.14000000000000057,"[-0.7989449812077938, -0.08916475334102791, 2.2034588511081608]","[0.24762915623431955, 0.0, 2.1528450072741117]","[-0.02677968299500108, -0.00811672627525275, -0.0253401633078673]","[-0.021695081973406524, 0.0, 0.026033955539923957]","[0.011288577724959701, -0.16211824417885928, 0.00034429058540575905, -0.9867032239055914]","[[0.9474282404210966, -0.002980743538933686, 0.3199329614724553], [-0.004339594061254509, 0.9997380266382642, 0.02216532049866658], [-0.31991741526832196, -0.02238858363943975, 0.9471736135190061]]","[-0.05469476575920164, 0.5162089262979291, 0.0006899758977213025]",[0.5708048006935171],"[0.022028139292428472, -0.2219810889492881, 0.0, -0.9747923988142891]",[0.497020094794],"[-8.230252449532935, -0.4725333125973199, -0.6940640090403747]","[1091.0563704507401, 1277.4230062785937, 1038.4451732870261, 1268.8882540122552]"
8,0.1599999999999966,"[-0.7991906709037713, -0.08914583738144098, 2.203963671993151]","[0.24717480973865028, 0.0, 2.1533902194497534]","[-0.006374351934416735, -0.0057150420257104356, -0.004536653279873629]","[-0.023684496995438547, 0.0, 0.02842117520680738]","[0.011882280788422652, -0.16744798935218477, 0.00037181085156674944, -0.9858048525932072]","[[0.9439134286116511, -0.003246262170436303, 0.33015091684259584], [-0.00471239393732156, 0.99970870969436, 0.02330270216317583], [-0.33013324499884183, -0.02355173808123253, 0.9436313279047999]]","[-0.059024098169866854, 0.5539105825731044, -0.0005143657051329326]",[0.5645356382080958],"[0.02147075631566016, -0.2221806843687384, 0.0, -0.9747567719060631]",[0.497020094794],"[-6.625200137961416, 0.4753957338668938, 0.9327188625440321]","[1104.724943128156, 1280.9774255146285, 1060.9685932916218, 1265.310792589844]"
9,0.17999999999999972,"[-0.79921323169501, -0.08913855308812192, 2.2045645584916227]","[0.2466796493384382, 0.0, 2.1539844063644353]","[0.014485847598352815, 0.006764217073465897, 0.010842312180129137]","[-0.025673903053264183, 0.0, 0.030808351845539168]","[0.012527877434218706, -0.17195049307518465, 0.0003868667803864346, -0.9850238130190743]","[[0.9408617381929381, -0.0035462034217054544, 0.33876035391807274], [-0.005070495386292089, 0.9996817869045227, 0.02454747133129574], [-0.3387409674396405, -0.024813559065863165, 0.9405481420987359]]","[-0.07856197393728764, 0.5757159680335375, 0.0032092204105426906]",[0.557694824791889],"[0.02021113617397768, -0.2216985137588328, 0.0, -0.974892896073671]",[0.497020094794],"[-8.306721317759774, 0.15392343057262703, -0.8433084097229866]","[1130.4249294663412, 1265.9007672629448, 1072.5656908378671, 1270.5810298763586]"
10,0.20000000000000284,"[-0.7989192644617245, -0.08915109626926712, 2.2053883965208483]","[0.24615121348368743, 0.0, 2.1546185217762477]","[0.02078636105024926, 0.0054046165496313674, 0.008623021054461916]","[-0.027663300281152096, 0.0, 0.03319548610103268]","[0.013328761283157436, -0.176685288781153, 0.00042543657543181137, -0.9841711118604025]","[[0.9375525610299252, -0.0038725872978818306, 0.3477884553033574], [-0.005547396847757062, 0.9996326318185973, 0.026085226855157413], [-0.3477657731331372, -0.026385900391910348, 0.9371976112677979]]","[-0.09732213407082782, 0.5836742685516503, 0.006495903202291726]",[0.5605972720325656],"[0.02424664364967482, -0.2252459399240784, 0.0, -0.9739970992925753]",[0.497020094794],"[-7.784809649681431, -1.133955974069258, -0.2590088118714071]","[1125.3164495734993, 1257.6812385062967, 1085.1524957907927, 1251.6950084184145]"
11,0.21999999999999886,"[-0.7982266919283254, -0.08909881558997704, 2.206534491233808]","[0.24557893906750178, 0.0, 2.155305239824286]","[0.04957681539959147, 0.002018717969677901, 0.02612851948077694]","[-0.029652682922046727, 0.0, 0.03558255033953216]","[0.014670963899864681, -0.18421085100592127, 0.00043323665507999506, -0.9827763960676866]","[[0.9321308565272165, -0.0045535519730945705, 0.36208886453497535], [-0.006256651007190319, 0.9995676574203657, 0.0286769402708578], [-0.36206344053766826, -0.02899616784253478, 0.9317007575517129]]","[-0.1150149769089288, 0.5967115887133666, 0.011846511336101019]",[0.5621002720357566],"[0.019942497398229786, -0.22705043137371178, 0.0, -0.9736783850680643]",[0.49743901818609887],"[-8.195135080722636, -2.089246475488326, -1.7969212988478809]","[1104.9087032856762, 1251.9307850514165, 1116.229726611491, 1189.540546777018]"
12,0.240000000000002,"[-0.7971969981297805, -0.08902439408045666, 2.207688658719287]","[0.24496432045664898, 0.0, 2.156042766102523]","[0.05741710950662445, -0.010019154629653134, 0.006872485526400154]","[-0.031642047693585106, 0.0, 0.03796952880599568]","[0.015782967597789983, -0.1896602406343173, 0.0005008470043280714, -0.98172029008333]","[[0.9280525723023014, -0.00500341953228832, 0.37240242260967377], [-0.006970186197793604, 0.99949638192485, 0.03079893753023268], [-0.3723708032015108, -0.031178900583680034, 0.9275548698653592]]","[-0.103310584608524, 0.5918441885019494, 0.0058530689770359395]",[0.5684033152234913],"[0.02454317131058422, -0.22223896022627393, 0.0, -0.9746781442887935]",[0.497553169996],"[-8.70670914218278, -1.2397647199086022, -0.9890748500254745]","[1114.5990962087603, 1248.6663976864133, 1091.118752899827, 1203.702838705526]"
13,0.259999999999998,"[-0.7955495589250181, -0.08893144877973636, 2.209132036529427]","[0.2443138085745076, 0.0, 2.1568233590107613]","[0.08809970261369154, -0.00327520111677374, 0.03560925481541945]","[-0.03363139407891269, 0.0, 0.040356419019960274]","[0.01711521234685217, -0.19583051810459973, 0.0005113786064705601, -0.9804874720931211]","[[0.9232987600960417, -0.00570056116842696, 0.38403624401700914], [-0.00770616243699025, 0.999412082750918, 0.03336221550169864], [-0.3840012346032516, -0.0337627896515096, 0.9227134221248444]]","[-0.11245115246162204, 0.5470917781993359, 0.009618539738704208]",[0.5568158611647199],"[0.02277759687690326, -0.22316720643744037, 0.0, -0.9745137235597213]",[0.497553169996],"[-6.807836569519099, -0.7885746994698617, 1.4747689674381022]","[1124.0610013301025, 1238.4069446390347, 1068.277768901204, 1225.619965711378]"
14,0.28000000000000114,"[-0.7935116247753842, -0.08879864938711839, 2.210524156467817]","[0.24362183867331333, 0.0, 2.1576536939191486]","[0.11765518503244886, -0.007250025166816267, 0.03384171276421002]","[-0.03562071534882878, 0.0, 0.04274318868219139]","[0.017894271357752012, -0.20129205629774757, 0.0005812673242147291, -0.9793675821480026]","[[0.9189622361095717, -0.006065400607307943, 0.3942986316743111], [-0.008342498102899217, 0.9993588100718731, 0.03481612955798394], [-0.39425702625338754, -0.03528414753778343, 0.9183225019581264]]","[-0.0805073594850123, 0.5161332869387659, 0.0003429162305660394]",[0.5563142819523207],"[0.02493421001514617, -0.21721835856233088, 0.0, -0.9758041866239673]",[0.497553169996],"[-8.219913592990766, -0.25207954813554867, -1.2943327117905667]","[1152.9954688183268, 1223.868468337352, 1101.5257562185632, 1225.9751137731464]"
15,0.29999999999999716,"[-0.7909747169619064, -0.08861726014223015, 2.211866920477839]","[0.24287966468400599, 0.0, 2.158544261518542]","[0.13756971951132843, 0.007848192315343333, 0.031223654983513316]","[-0.03760999912303833, 0.0, 0.045129778369631036]","[0.019132488640310894, -0.20607945776426448, 0.00053802279575984, -0.9783415175990375]","[[0.9150491447986174, -0.00683288569233932, 0.4032527663402108], [-0.008938365846365556, 0.9992545263803008, 0.03721446505158621], [-0.40321159148009833, -0.03765796683564622, 0.9143176194925318]]","[-0.10307923854815201, 0.48541885206251334, 0.012041310185614551]",[0.5531122818888285],"[0.01903883126987755, -0.21055791814058974, 0.0, -0.9773749339565536]",[0.497553169996],"[-8.833793762291847, 0.30649204971403576, -1.0128230917855987]","[1147.0783574554066, 1214.1848244639887, 1106.0761431140586, 1196.9158825229042]"
16,0.3200000000000003,"[-0.7880450233331552, -0.08836374013812624, 2.213195325821829]","[0.2421132889198056, 0.0, 2.1594638636921966]","[0.1613381935889861, 0.010197750806607037, 0.0262335938645245]","[-0.03959926110388792, 0.0, 0.04751626345225941]","[0.020331561158114714, -0.21061176574758975, 0.0005308663798605872, -0.9773559798993857]","[[0.9112804861337838, -0.007526441130062735, 0.41170692406568876], [-0.009601822853599869, 0.9991683731181666, 0.03951873234587005], [-0.4116637506966131, -0.03996595916842393, 0.910454305013758]]","[-0.11016757637500432, 0.4309379969999624, 0.015249325939763135]",[0.5548490650534564],"[0.019343556606755446, -0.21024010550370537, 0.0, -0.9774493640533217]",[0.497553169996],"[-8.781493023437216, -1.1128850196091642, -0.4763648589028264]","[1135.122078212908, 1218.4504824702328, 1116.6320039450266, 1170.6571459304503]"
17,0.3400000000000034,"[-0.7847554062799166, -0.08803971779177061, 2.2143872292758906]","[0.24129970258998212, 0.0, 2.160440101901895]","[0.18398619780154649, 0.011084703337397717, 0.028033306135995438]","[-0.04158847655820739, 0.0, 0.049902525215451195]","[0.02153911534045226, -0.21422127268103758, 0.0004802988103556473, -0.9765457749125364]","[[0.9082145996331448, -0.008290205853414036, 0.41841444788905546], [-0.010166340949207337, 0.999068239992013, 0.041862083717301754], [-0.4183730670431589, -0.042273644606988056, 0.9072871940277406]]","[-0.11428354287333678, 0.36354995951786473, 0.021291958069194143]",[0.5544125894345582],"[0.020338145388651058, -0.21176043996822808, 0.0, -0.9771076707037875]",[0.497553169996],"[-9.203349216408327, -0.8897156495446821, -0.999991283647212]","[1133.0359935829765, 1221.1247737517356, 1123.8569659465759, 1162.216443926515]"
18,0.35999999999999943,"[-0.7816339424260162, -0.08774923407576485, 2.2153589644085048]","[0.24045233933338483, 0.0, 2.1614568578722366]","[0.20515135857215427, 0.015903081530468946, 0.01554177876558627]","[-0.04357765328105799, 0.0, 0.0522886010753794]","[0.022345408937086007, -0.21678099651203012, 0.0004450154986188884, -0.9759642113859889]","[[0.9060112607192979, -0.008819481633372404, 0.42316087671526453], [-0.01055675843402891, 0.9990006270156644, 0.04342369701625334], [-0.4231211005020646, -0.04380958062926894, 0.9050130221957547]]","[-0.1004065988665501, 0.29989148817903555, 0.023160040870252127]",[0.5602383490648972],"[0.019648130005888623, -0.21273059351109425, 0.0, -0.9769122134089496]",[0.497553169996],"[-9.691325615827095, -0.27011198403767456, -1.8802039351446993]","[1130.9161920050972, 1221.2148993700243, 1116.5739428127977, 1169.010946247983]"
19,0.38000000000000256,"[-0.7773342346010225, -0.08733713987586622, 2.216422453123207]","[0.23956074624484602, 0.0, 2.1625266667502596]","[0.22578536768693708, 0.024428366569951097, 0.010631592231425076]","[-0.04556677178841276, 0.0, 0.05467439751579775]","[0.02313366899669055, -0.21905662858238342, 0.0003465937823783325, -0.975437486697079]","[[0.9040275304420322, -0.00945900593833577, 0.4273681304291469], [-0.010811328210287591, 0.998928810211296, 0.0449790485575171], [-0.4273360584857955, -0.04528274321933876, 0.9029574374140353]]","[-0.05381346915145068, 0.21723353932348777, 0.013034497299894181]",[0.558967097715375],"[0.017012371390826477, -0.20867875840338426, 0.0, -0.977833778631696]",[0.497553169996],"[-9.094554525324762, -0.6279830154395175, -0.22717951353332566]","[1122.7318030643194, 1219.0985537417973, 1088.2518404898076, 1191.8576636677449]"
