,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.1999999999999993,"[0.38406180876036267, -0.06980888107995518, 2.2001909344916606]","[0.24712465382123888, 0.0, 2.1534504062743656]","[-0.030537633368174163, 0.014541908019559754, -0.022072387462025212]","[-0.023916491993161086, 0.0, 0.028699562494509227]","[0.01718580573678656, 0.04504282294282943, -0.0005219913242790386, -0.9988371598739322]","[[0.995941895490244, 0.0005054257462204633, -0.08999883236483097], [0.002590963073507294, 0.9994089034499171, 0.03428461885895965], [0.08996294899884957, -0.03437866671014842, 0.9953517366024841]]","[-0.04731193744028641, -0.23843812251684954, 0.009970405314045186]",[0.468564757559266],"[0.02092942857698886, 0.0494165466775602, 0.0, -0.9985588487599442]",[0.46633763744400003],"[0.7985926482558183, -0.4419412514033296, -0.35619057474534443]","[968.5626638063029, 1067.060460497464, 950.6512463795611, 1060.162965510369]"
11,0.21999999999999886,"[0.38337829116850775, -0.06947178132764731, 2.2007794936056735]","[0.24662594533225735, 0.0, 2.1540488508255105]","[-0.044633508250607926, 0.01737850244480239, -0.03234779788792749]","[-0.0259058975820104, 0.0, 0.03108673688182715]","[0.017570678876792777, 0.046812479131344016, -0.0005837443650002615, -0.9987489702059841]","[[0.9956164852837989, 0.0004790259096717033, -0.09352834422000503], [0.0028110822433019328, 0.9993818441762611, 0.03504274182622441], [0.0934873170808708, -0.03515204790984287, 0.9949997092863835]]","[-0.04748267002265039, -0.2383940483965686, 0.005987120494740195]",[0.47397787857387663],"[0.01970962009483159, 0.04464438167733603, 0.0, -0.998808103738214]",[0.46633763744400003],"[1.322971271611863, -0.6787530041036374, -0.17003863088808657]","[959.6885384915789, 1079.9796984313807, 946.143820940613, 1069.4994036448486]"
12,0.23999999999999844,"[0.38249074535917177, -0.06900430330582592, 2.2014443432670716]","[0.24608856481848682, 0.0, 2.154693699233327]","[-0.04792541378543542, 0.019280997120783586, -0.018853890962262358]","[-0.02789529230296656, 0.0, 0.033473859104531364]","[0.018133270967906078, 0.04858013390190349, -0.0006087590006287123, -0.9986545269715053]","[[0.9952792797592287, 0.0005459535997757268, -0.09705161886786073], [0.0029777133270257787, 0.9993417075470915, 0.03615859909427168], [0.09700746370021052, -0.03627689346932981, 0.9946223899022794]]","[-0.04953017518885967, -0.13802031684229504, 0.004849829798399995]",[0.46937287209194],"[0.0194405465484662, 0.04712736277419787, 0.0, -0.9986996914797446]",[0.46652129093028655],"[1.7788998639446825, -0.20183508440652131, 1.430094119064897]","[990.1638453952722, 1022.4498121488638, 968.6644859357974, 1019.9491716083387]"
13,0.26000000000000156,"[0.3814476948223641, -0.06855129500396433, 2.202121720538528]","[0.24551044392646884, 0.0, 2.1553874325151217]","[-0.05848725326905008, 0.026807534686534098, -0.016570751453102092]","[-0.029884672803229477, 0.0, 0.03586091306768898]","[0.018671977830869255, 0.0497226332562575, -0.0006760169420510523, -0.9985883169879269]","[[0.9950544723240546, 0.0005067145708703943, -0.09933012646585873], [0.003206965052542735, 0.9993018673276943, 0.03722401114895798], [0.09927963617243765, -0.03735846451889647, 0.9943581008096336]]","[-0.043750527126828594, -0.08783983891154745, 0.00206282287805021]",[0.46906720965805365],"[0.015973759590068064, 0.04493445228732487, 0.0, -0.9988620798964082]",[0.466521371258],"[0.7712211359037886, -0.804740048330075, -0.871140320947827]","[971.6064948961822, 1029.6804083912828, 944.3023035841794, 1032.9845997032858]"
14,0.28000000000000114,"[0.38019523225650614, -0.06802294392350892, 2.202834888124347]","[0.24489271031318205, 0.0, 2.1561286964150574]","[-0.07294609342037787, 0.0226428827198636, -0.027320570017577553]","[-0.031874036212546156, 0.0, 0.03824788499586445]","[0.018920242614381896, 0.050518019088681705, -0.0007016445125500264, -0.998543705402006]","[[0.9948949446208888, 0.0005103809322382922, -0.100915450509576], [0.0033128717779850425, 0.9992831339650035, 0.03771448695278273], [0.10086234937195, -0.03785626971629662, 0.9941799780697586]]","[-0.03641599495995373, -0.10411398034547562, 0.0024348450686026363]",[0.474680059507392],"[0.018921359245298825, 0.040434411984083526, 0.0, -0.9990026646080234]",[0.466521371258],"[1.222978349777615, -0.923659085287776, -0.6611611384785938]","[954.9085042384986, 1061.4987423770683, 926.9229779079482, 1063.9951131117177]"
15,0.3000000000000007,"[0.3788325016009083, -0.06746476947928925, 2.2035040955425553]","[0.24423392825114373, 0.0, 2.1569192122149357]","[-0.0796648345864504, 0.029202625045737313, -0.020498809350482712]","[-0.033863378073170344, 0.0, 0.04063475349143104]","[0.0192050366164758, 0.05111169632998478, -0.0007617831036532846, -0.9985080137819282]","[[0.994774101202946, 0.000441910931572151, -0.1021001369117553], [0.0034844970666180466, 0.9992612453435228, 0.03827489387972643], [0.1020416166221574, -0.03843063798637939, 0.9940375949670596]]","[-0.019255633700195906, -0.033025285480596536, 0.003112507335773999]",[0.47297812394492267],"[0.016385019336468527, 0.04085517249241582, 0.0, -0.9990303698830507]",[0.466521371258],"[1.9635245745091725, -0.24836507922060036, 0.7777807685802074]","[974.0904701221219, 1029.9992833736787, 967.5769462804749, 1013.3630149763435]"
16,0.3200000000000003,"[0.3770429316235413, -0.06680681390074963, 2.2042716364942727]","[0.2435385997272554, 0.0, 2.1577535767269804]","[-0.08660722814199857, 0.031935828689011694, -0.017495998168711172]","[-0.03585269699900842, 0.0, 0.043021511902465615]","[0.01948179441931714, 0.05102740279098978, -0.0007848770994699946, -0.9985069296132869]","[[0.9947912169318949, 0.0004208002964203716, -0.10193301220253595], [0.0035556211872826383, 0.9992397279754897, 0.038825312978187095], [0.10187184894535073, -0.03898551393777141, 0.9940333683684244]]","[-0.0074643012546193425, 0.021092276050694192, 0.0007577784860961547]",[0.47280295044954973],"[0.015751966605827106, 0.04087956396590777, 0.0, -0.9990398765215203]",[0.466521371258],"[1.0788501035425668, -0.8748300806858778, -0.8142399631238]","[985.6807663860819, 1016.223850949176, 946.17076744268, 1033.3569260028871]"
17,0.33999999999999986,"[0.37535861061919684, -0.06619317275418463, 2.204916150242491]","[0.2427996657713901, 0.0, 2.158640257273087]","[-0.10229698170066479, 0.032333975388203894, -0.026927760396319826]","[-0.037841983651881544, 0.0, 0.045408115407009994]","[0.019417708360003925, 0.05106049631406966, -0.0008466523117396442, -0.9985064335801093]","[[0.9947842541948473, 0.00029218009173230617, -0.1020013482381274], [0.0036737312128423344, 0.9992445079666171, 0.03869095247120662], [0.10193558804744066, -0.03886387442017814, 0.9940315930392128]]","[0.001995769221330433, -0.009203098454909377, 0.0030136888055750095]",[0.47739454435906775],"[0.016155556614529352, 0.03600624477658486, 0.0, -0.9992197429061122]",[0.466521371258],"[1.1891945182837005, -0.9028200242709893, -0.8589230448220349]","[959.8292114253528, 1059.8021864544053, 929.9212186102217, 1059.947096819637]"
18,0.35999999999999943,"[0.37311848315161467, -0.06542147092490827, 2.2056727522991744]","[0.242024882601668, 0.0, 2.159569946070538]","[-0.10870967889793277, 0.034462243972915876, -0.022306694962316114]","[-0.039831238827902904, 0.0, 0.047794567827187766]","[0.019278212555714266, 0.05101938140050607, -0.0008841176014225912, -0.9985111645745669]","[[0.9947924363169777, 0.00020152236656533298, -0.10192093229027557], [0.0037327275498347107, 0.9992550919152717, 0.03840880667362482], [0.10185275546209768, -0.03858923520606434, 0.9940507006861574]]","[0.022550685310651287, 0.02494670993067926, 0.0078018632092229645]",[0.47666172603598667],"[0.0158585551986523, 0.03656374541291659, 0.0, -0.9992054723297101]",[0.466521371258],"[1.7013460356759633, -0.6173148987035162, 0.13347902293531178]","[951.2212016829795, 1064.0785344882202, 958.0988264213977, 1035.8819504319652]"
19,0.379999999999999,"[0.37096409874757635, -0.06467239397244685, 2.2063293728248423]","[0.24120791174986994, 0.0, 2.160550244739964]","[-0.11868030460603803, 0.03814722978773805, -0.02151287042517586]","[-0.0418204513935571, 0.0, 0.0501808157251725]","[0.018885086191985652, 0.05012899014370455, -0.0009715519342715696, -0.9985637068884263]","[[0.9949722636292452, -4.6932402679559365e-05, -0.10015067612497941], [0.0038336936010037975, 0.999284801973943, 0.037618517510878864], [0.10007728475690458, -0.03781332918022765, 0.9942608584946097]]","[0.041669473142234764, 0.10758570923242153, 0.003737118169751941]",[0.47748929092397463],"[0.014620318375196508, 0.03468310842744114, 0.0, -0.9992913437113414]",[0.466521371258],"[1.4562449038897873, -0.3970868655123342, -0.6289188604582243]","[995.8784891530794, 1028.8518492308415, 952.9931268778315, 1042.5021187137331]"
