,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.20000000000000284,"[-0.19090624506150972, -0.07244330194281019, 2.2308556162403224]","[0.24652429899433137, 0.0, 2.154170825032936]","[-0.00610849898833077, 0.016740039290857545, -0.03939406538222548]","[-0.026291883195758526, 0.0, 0.031549893162121034]","[0.011576982337460583, -0.06800525907434193, 0.003507710465986699, -0.9976115368301205]","[[0.9907257856421152, 0.0054240734911400025, 0.13576687943958882], [-0.008573256223772353, 0.9997071631255682, 0.022621576765064013], [-0.13560444463115018, -0.02357574780105284, 0.9904823406674579]]","[0.009404429631586508, 0.21717975493589003, -0.00973548416667639]",[0.49614017828550516],"[0.014376944631847072, -0.09417304695103139, 0.0, -0.9954516111508784]",[0.4821169338228598],"[-3.4758343706812465, -0.6382816447864607, 0.4612462978144123]","[971.0980412554458, 1145.4862873803825, 928.9785197750442, 1104.3969691413622]"
11,0.21999999999999886,"[-0.19100891448458948, -0.07188260938985519, 2.231724707524467]","[0.24597896668727065, 0.0, 2.154825214957322]","[-0.006972650686027331, 0.02612640991589294, -0.025198256158193183]","[-0.0282812753164979, 0.0, 0.03393700290356327]","[0.011900283239662317, -0.07026685046173003, 0.0035655964403992057, -0.9974508564334179]","[[0.9900996839891562, 0.005440623600637099, 0.14026032355898121], [-0.008785405292051436, 0.99969131105441, 0.023238808954634038], [-0.1400905971287449, -0.02424098188217167, 0.9898418774627393]]","[-0.025435627075948243, 0.2082843293822062, -0.009636697255076477]",[0.4923139915253633],"[0.010759108789428986, -0.09815014725120705, 0.0, -0.9951132887878994]",[0.48212174959],"[-2.967111917651725, 0.5349589654019791, 1.8262463774633524]","[960.9693476837417, 1165.1887558571402, 945.7610018433618, 1104.6414205635838]"
12,0.240000000000002,"[-0.1911336048845022, -0.07132111410402124, 2.232533416950454]","[0.24539381110275219, 0.0, 2.1555273891257385]","[0.004477772158966408, 0.030293560994062465, -0.010826492453543154]","[-0.030270653008113556, 0.0, 0.036324043385868934]","[0.012240192476857587, -0.07238173548852059, 0.0035984813131406355, -0.9972953852773346]","[[0.9894958431072467, 0.005405564866826787, 0.14446003376992697], [-0.00894943036358073, 0.999674429748166, 0.02389324629901658], [-0.1442838493543381, -0.0249351035892891, 0.9892220966190277]]","[-0.036279899067182965, 0.19367316651189223, -0.00730488696379119]",[0.4877766734364442],"[0.009504429325649983, -0.09519831252421398, 0.0, -0.99541292255128]",[0.48212174959],"[-2.866026758490838, -0.4616059762794664, 1.5128867739212275]","[977.6603779500091, 1155.0793350625936, 938.0848488789621, 1113.6545598527678]"
13,0.259999999999998,"[-0.19100236240161603, -0.07062087444638906, 2.233560004068209]","[0.24476857971894456, 0.0, 2.156277649336969]","[0.005845791600855241, 0.028728216701518733, -0.0017037058568932298]","[-0.032260012819778985, 0.0, 0.038710998045033355]","[0.012231422583444463, -0.07427475530329715, 0.0036244065527207305, -0.9971562641663687]","[[0.9889403472664197, 0.0054112275570691, 0.148215738336535], [-0.009045171234655341, 0.9996746104203194, 0.023854875477849275], [-0.14803841174389287, -0.02493168311714127, 0.9886674045153089]]","[-0.045559658548554, 0.2044341167440576, -0.002192673621842045]",[0.485897214519712],"[0.010743305137548839, -0.09701485308455815, 0.0, -0.9952249280327533]",[0.48212174959],"[-3.4092606097275766, -1.3327969383155935, 1.7340704347770846]","[972.5524045488374, 1139.1367752722506, 930.3254861636368, 1103.7808744711313]"
14,0.28000000000000114,"[-0.19083788358909318, -0.07008933971060206, 2.234660825048651]","[0.24410353203042745, 0.0, 2.157075682815072]","[0.012486738688607162, 0.022541108296477555, 0.00929304513461178]","[-0.03424935107633286, 0.0, 0.0410978492417334]","[0.012517139165476697, -0.07623500975748948, 0.003627964612274357, -0.9970047014461432]","[[0.9883501146386485, 0.005325707097403596, 0.15210414976189773], [-0.009142684003067475, 0.9996603105183218, 0.024406137358038715], [-0.1519225028101407, -0.025512449028504965, 0.9880630813473286]]","[-0.012999391336567287, 0.1810778557929048, 0.0012186162618498947]",[0.48268978128051204],"[0.013950470987113004, -0.09694789071530452, 0.0, -0.9951914527478416]",[0.48212174959],"[-3.3538733646891417, -0.6309841128391332, -0.7490718430003938]","[946.34788214261, 1151.4347452382601, 933.730423571478, 1084.321780237914]"
15,0.29999999999999716,"[-0.19052074160053328, -0.06944150334914904, 2.235748867224061]","[0.24338796871975424, 0.0, 2.157934324266353]","[0.014871168308681269, 0.028483108329072016, -0.013192984765681957]","[-0.0362386551591007, 0.0, 0.04348453640785083]","[0.012690112117963922, -0.07788516999872737, 0.0036658897803279154, -0.9968742377276401]","[[0.9878397463370178, 0.005332119081494812, 0.15537648005018692], [-0.009285605239936934, 0.9996498678573461, 0.024729854791072273], [-0.1551903978408891, -0.025871928586022018, 0.9875445459416478]]","[0.0015003997710976592, 0.17063184347695698, -0.004023504556553659]",[0.49187046475530044],"[0.011426189860389162, -0.09677742161167707, 0.0, -0.9952304664275117]",[0.48212174959],"[-3.4619864478435387, -0.13095264036132725, -1.748681971027441]","[948.2719028312995, 1140.8878967935102, 925.0687785603685, 1093.6553606989942]"
16,0.3200000000000003,"[-0.19012261764104713, -0.06883290762446362, 2.2369089375066267]","[0.2426538765158786, 0.0, 2.15881519589759]","[0.02258116025102507, 0.028078594359918, -0.009382845589450213]","[-0.03822794545363341, 0.0, 0.04587115739185613]","[0.012606270626394182, -0.0793967467643597, 0.003675970443860347, -0.9967565936596362]","[[0.987365268907599, 0.005326301802897871, 0.1583711422614597], [-0.00932988930916509, 0.999655119582915, 0.024547046547743485], [-0.15818578114853998, -0.025714486925521286, 0.9870744583067955]]","[0.021370923130820417, 0.17023205972270003, -0.008722172454266095]",[0.4896746807406104],"[0.011247328704138268, -0.09075758803113258, 0.0, -0.9958092807402203]",[0.48212174959],"[-3.460407379176129, -1.0592322755168635, 0.23378114884663503]","[970.321663817693, 1109.0082950993178, 905.3099954089096, 1124.5171603516596]"
17,0.3400000000000034,"[-0.18965256043115, -0.06821413703257707, 2.238087273836132]","[0.24186880350932025, 0.0, 2.159757229059683]","[0.027635674314567347, 0.025513595864900665, -0.010069166367207276]","[-0.04021719089661529, 0.0, 0.04825756309497906]","[0.012100168803226338, -0.08119048360409366, 0.0036549346641213953, -0.9966184698743343]","[[0.9867895354044603, 0.005320313671244432, 0.16192032172853937], [-0.009249987898544886, 0.9996804964900604, 0.02352501160994241], [-0.16174342042293682, -0.02471199526162794, 0.9865234243291252]]","[0.03477069385811258, 0.15088338062450785, -0.006710292248767491]",[0.49197264438083305],"[0.013300142545607452, -0.09497933578233689, 0.0, -0.9953887519469761]",[0.48212174959],"[-2.2449305574205987, 0.085224578593461, 1.1465274655184494]","[978.0210806235503, 1126.7887044488398, 922.652586654722, 1108.91896965876]"
18,0.35999999999999943,"[-0.1889604866043543, -0.06755933667441519, 2.2392525974724795]","[0.2410452363530341, 0.0, 2.160745440566921]","[0.04999896419757495, 0.03623421095507191, 0.007087467205243789]","[-0.04220639612519131, 0.0, 0.05064377577623812]","[0.011905957465553544, -0.0825588285497362, 0.00368162156789502, -0.996508276202949]","[[0.9863409818552705, 0.005371648922271157, 0.16462877830644812], [-0.009303416526747503, 0.9996893985519368, 0.023120869573471075], [-0.16445344538728163, -0.024336671028706496, 0.9860845868836657]]","[0.024888526872348028, 0.14745805647224958, -0.004840049924253193]",[0.48466418269450595],"[0.008820084005174547, -0.08755504585206819, 0.0, -0.9961202746639317]",[0.48212174959],"[-2.756423617624404, -0.2808720919948863, 0.9882898885005957]","[995.6891514864609, 1117.5184162446467, 939.8375610435668, 1098.243177218889]"
19,0.38000000000000256,"[-0.18800750502182959, -0.06684052157422002, 2.240497189842264]","[0.24017349996851012, 0.0, 2.1617914321885205]","[0.048974900990966685, 0.029473091854500134, -0.00123100863361938]","[-0.04419554174227968, 0.0, 0.05302970233623637]","[0.011578419363919156, -0.08416922670651905, 0.003670474724096681, -0.9963771583223073]","[[0.9858035703123295, 0.005365261141888889, 0.16781358643929553], [-0.009263447559268336, 0.9997043681711426, 0.02245506312902541], [-0.16764359325681452, -0.023690827205717576, 0.9855623954917964]]","[0.01645820715545274, 0.14765048450126278, -0.0035773011367782664]",[0.4896632470240148],"[0.012353090562557918, -0.09128214159160206, 0.0, -0.9957434443126311]",[0.48212174959],"[-4.45227375502918, -1.1259083866704194, -1.3710967186861112]","[996.6571247705479, 1108.7071105978953, 948.7220728636198, 1088.3674024418083]"
