,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.1999999999999993,"[-0.16573185648514224, -0.06724901989082514, 2.308788044038891]","[0.24599250268715547, 0.0, 2.15480897187724]","[-0.17044095385540955, 0.00293251449976266, -0.16367490860730946]","[-0.02822604352445972, 0.0, 0.03387072735379405]","[0.020720896452942675, -0.10172711839615953, -0.008640526847634151, -0.9945565806275132]","[[0.9791490822979138, -0.021402739846292616, 0.20198867113413183], [0.01297123149932037, 0.9989871844326591, 0.042974159642819816], [-0.20270482898256664, -0.03945825605228192, 0.978439688606696]]","[-0.04579300484190753, 0.7023668833521538, -0.021067272908561294]",[0.5140577232146771],"[0.02063002846766992, -0.16354489838404615, 0.0, -0.9863183235272973]",[0.495603615018],"[-5.0316304780476875, -0.6163742683021591, 0.04789599534498379]","[993.21597258684, 1142.5300049679638, 998.8171115180451, 1149.857732073518]"
11,0.21999999999999886,"[-0.16809734458108805, -0.06714960007156559, 2.306984729303785]","[0.2454074187360418, 0.0, 2.155511059964435]","[-0.1608653483866403, 0.0157465548945663, -0.17314494878473272]","[-0.0302154208947631, 0.0, 0.036257766293529406]","[0.020932412747386997, -0.10732722841697738, -0.00855626763031684, -0.993963074229891]","[[0.9768084151605313, -0.02150246384404137, 0.21300039716059532], [0.012515992467012356, 0.9989703512730175, 0.043448731631595086], [-0.2137168104630549, -0.03977544967017187, 0.9760785027852006]]","[-0.03651853312057582, 0.6811138172528256, -0.02117221821444036]",[0.5222525380879828],"[0.015388729566956203, -0.1611323825534464, 0.0, -0.9868063878237812]",[0.495603615018],"[-4.637128970436795, -1.3227721819406992, 0.6229528706434202]","[988.007618822468, 1166.6816356070437, 1006.8724648810223, 1162.7343318571945]"
12,0.23999999999999844,"[-0.17089544661924885, -0.06694872726058596, 2.304955009837493]","[0.2447827253615548, 0.0, 2.1562606744983186]","[-0.15473817445705193, 0.0019201263929831138, -0.14349805416560155]","[-0.0322047805801046, 0.0, 0.03864472034692062]","[0.020783110425133495, -0.1138056421870974, -0.008452456476702074, -0.9932443425303524]","[[0.9739430934333873, -0.021521179609092094, 0.22572228382809834], [0.01206023869478139, 0.9989826664627359, 0.043209288174674], [-0.22642495717337408, -0.039361539225115726, 0.9732221061164817]]","[-0.005166042666262915, 0.6226387600527599, -0.021135177766564966]",[0.5171724457781807],"[0.02114975825161101, -0.16401784619873477, 0.0, -0.9862296755471998]",[0.495603615018],"[-5.565408522722974, -1.5831287197024708, 1.9061211226744348]","[988.3216249575177, 1167.5695452342977, 973.874250495166, 1200.2320812678431]"
13,0.26000000000000156,"[-0.174066925608397, -0.06662416211483543, 2.3026553724580943]","[0.24412171934069307, 0.0, 2.157053858661635]","[-0.1494381274330992, 0.012962481120038472, -0.14395707508897923]","[-0.03419412114218391, 0.0, 0.04103158260983949]","[0.020890984179322895, -0.1211032598793988, -0.008344886954343149, -0.9923837177919794]","[[0.9705262398669139, -0.021622592453019583, 0.24001314074900923], [0.011502727308199784, 0.9989853725337868, 0.043484931123411806], [-0.2407104723543749, -0.03944255906942771, 0.9697926477035139]]","[-0.005030655370862512, 0.5939533282293313, -0.018832990412838584]",[0.520110742041573],"[0.01811528447281506, -0.1644920916973613, 0.0, -0.9862118138861697]",[0.495603615018],"[-4.608881796886388, 0.20940808790408116, -0.5788074818404816]","[1019.8011280917179, 1165.3007261714956, 1021.4759936673006, 1179.018761329819]"
14,0.28000000000000114,"[-0.17657744738573558, -0.06622859086774524, 2.3007562550727743]","[0.24341834011491872, 0.0, 2.157897882268218]","[-0.1284113930221552, 0.01820362949716692, -0.13986810815267262]","[-0.036183434549373, 0.0, 0.043418314531688436]","[0.020320387209847354, -0.12717547747557018, -0.008273393259850324, -0.9916374225330074]","[[0.967515644797093, -0.021576922627401476, 0.2518876882773989], [0.01123990284379825, 0.9990370126666552, 0.0424052582716207], [-0.25256016249571683, -0.03819656731896218, 0.966826706596441]]","[0.034413681961453974, 0.5603857523537281, -0.02072260889156231]",[0.520693457585562],"[0.016964610873447358, -0.160937220538674, 0.0, -0.9868185629107802]",[0.495603615018],"[-5.208269416883278, -0.9802183244849956, 0.4229124497875958]","[1005.5188016054342, 1158.2405991972828, 1051.1146437789423, 1155.5564048163028]"
15,0.3000000000000007,"[-0.1781289574946032, -0.06601040226182608, 2.299443280662212]","[0.2426706400767004, 0.0, 2.158795079466045]","[-0.12492566425231268, 0.01956272030908974, -0.1333519466419726]","[-0.038172713510256286, 0.0, 0.04580488111561739]","[0.020079211218753886, -0.1308965524314873, -0.0082391586849513, -0.991154955801952]","[[0.9655895299596519, -0.021589164972613404, 0.2591466616647174], [0.0110759668762993, 0.9990509953902154, 0.04196017434971628], [-0.2598084048947173, -0.03764626448253199, 0.9649189479849888]]","[0.04163348333964898, 0.49494897866206733, -0.027530284630912387]",[0.5218575623805057],"[0.0173670618136112, -0.16338967031047727, 0.0, -0.9864044765330009]",[0.4957221125312273],"[-6.036515320164032, 0.5859866802735207, 0.027816402120912187]","[1017.5669558241622, 1153.4700573558046, 1006.1080022602496, 1189.3965689138813]"
16,0.3200000000000003,"[-0.1803849024697814, -0.06550845697144833, 2.2974406064658717]","[0.24189046546916926, 0.0, 2.159731236224806]","[-0.10894287473298193, 0.03880471644290788, -0.1341793566664659]","[-0.04016196366208933, 0.0, 0.048191309420603005]","[0.019665424307674255, -0.1362742311135873, -0.008193132662295613, -0.9904409287030381]","[[0.9627221686749161, -0.021589409000164043, 0.26962090918444154], [0.010869846691961008, 0.9990900429797132, 0.04118790793719629], [-0.27026539490529394, -0.036721856521332474, 0.9620829656941583]]","[0.048525366983207946, 0.4453373379428895, -0.020985056184869975]",[0.5238173844723948],"[0.011959878425117004, -0.1608922088231373, 0.0, -0.9868981431975413]",[0.49625671962668505],"[-4.675718494922506, -1.1734259886530807, -0.6649838084737709]","[1013.7181562478308, 1161.049840369884, 1028.601301357563, 1167.4542190300278]"
17,0.33999999999999986,"[-0.18214590785403936, -0.06489471267065754, 2.2953614193084353]","[0.24106846093796414, 0.0, 2.160717573123971]","[-0.08804849757985762, 0.020580759462793998, -0.138151232637463]","[-0.04215117041134665, 0.0, 0.050577529401055796]","[0.018734987901814014, -0.14083084937980087, -0.00808388506641313, -0.9898233284353621]","[[0.9602025439517368, -0.021280164564917443, 0.2784924171811495], [0.010726307527586403, 0.9991672006824469, 0.039365576966722875], [-0.2790982231368251, -0.03481173536595628, 0.9596312428039085]]","[0.05647975277252144, 0.4083947441160621, -0.018868664954114607]",[0.5264913083408981],"[0.018368302736347063, -0.156850105920899, 0.0, -0.9874514777380414]",[0.49628996304799994],"[-5.742787145168265, -1.9378245853303504, -2.089699391367656]","[1028.6161160863098, 1146.9573803068035, 1030.1955161497992, 1169.6002054066441]"
18,0.35999999999999943,"[-0.18338852830943644, -0.06427968652653401, 2.293332920966568]","[0.24020557240134938, 0.0, 2.1617529521398997]","[-0.0790219813414893, 0.03050324795381092, -0.15442758815079838]","[-0.04414032814049068, 0.0, 0.05296351409579068]","[0.018288581146090156, -0.1441841755367155, -0.008047267300441962, -0.9893490386105986]","[[0.9582921574138458, -0.021196960322840182, 0.28500260469816574], [0.010649264345698867, 0.9992013659635763, 0.03850815755094802], [-0.2855912971022794, -0.03386700314679684, 0.9577527300351811]]","[0.04380896871700528, 0.3198791797792341, -0.011997784998792105]",[0.5328003155400427],"[0.01534009460284807, -0.15535954453888132, 0.0, -0.9877388210597988]",[0.49628996304799994],"[-6.262911387370551, -0.19964960753213967, -1.4888640584302202]","[1023.1996345511933, 1160.8265461736894, 1035.9216638498049, 1176.8498231574915]"
19,0.379999999999999,"[-0.18437013869413324, -0.06358719047310576, 2.2911933661510075]","[0.23930163555373454, 0.0, 2.16283756623211]","[-0.05986038510979464, 0.03072790399987208, -0.1480996918407827]","[-0.046129428693889696, 0.0, 0.055349224362309976]","[0.017687264234898557, -0.14716681652477073, -0.008113488455132479, -0.988920125083669]","[[0.9565519525306676, -0.02125314077679394, 0.2907854423833378], [0.01084122729486412, 0.9992424176705084, 0.03737065565283223], [-0.29135946404002877, -0.03259451058542292, 0.9560579312882604]]","[0.0502939474897671, 0.2666810584291051, -0.009277352105003156]",[0.5324554008033934],"[0.015553614671932052, -0.15272890615674264, 0.0, -0.9881445068159175]",[0.49628996304799994],"[-4.971586506619954, -0.4581117759385379, 0.23628491397409945]","[1034.9276758246726, 1157.6148135710519, 1057.86899698914, 1172.843269602711]"
20,0.3999999999999986,"[-0.1849283006446054, -0.06293963896552601, 2.2892802957233167]","[0.23836029832209255, 0.0, 2.1639670361379126]","[-0.03531779852917733, 0.04077096165370005, -0.14504124563742835]","[-0.04811847024180531, 0.0, 0.05773465142127924]","[0.01729570070412188, -0.1494369075609139, -0.008083708471591082, -0.9885869700198375]","[[0.9552066028718269, -0.02115212978355403, 0.2951831325049488], [0.01081366567426165, 0.999271099028872, 0.03661261749815271], [-0.29574238611416487, -0.031780599915678574, 0.954739013031441]]","[0.04871905087319499, 0.22751363405716374, -0.010355131491981653]",[0.5320400967118113],"[0.012743552248763172, -0.1481809686083068, 0.0, -0.9888780365735043]",[0.49628996304799994],"[-5.740217119266148, 0.4414351216778456, -0.3521138383024862]","[1062.9969116423158, 1150.2681504042514, 1044.588848912625, 1203.0205818642164]"
21,0.4200000000000017,"[-0.18509486573709644, -0.062204614735880216, 2.287246435619596]","[0.23737679466559458, 0.0, 2.165147072661748]","[-0.02165135535514862, 0.04990887609676747, -0.14508101182057548]","[-0.05010743592645164, 0.0, 0.060119714365123506]","[0.016968353477078764, -0.15106603744817876, -0.0082529873648713, -0.9883435199520042]","[[0.9542217789801015, -0.021440257008237262, 0.29833019917977055], [0.011186889321028001, 0.9992878242812444, 0.0360346166032937], [-0.29889035760716653, -0.031047632210009724, 0.9537821525415447]]","[0.04472721325307057, 0.13466723629201513, -0.00039559095136796566]",[0.5334430110100293],"[0.010083881346901918, -0.1464975361055055, 0.0, -0.9891582287950584]",[0.49628996304799994],"[-5.811605039186643, -0.3888912136142799, -1.4210186237621159]","[1058.1108064080088, 1153.8891935919912, 1046.8071945430138, 1199.150235734274]"
