,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0,0.0,"[-0.742330137250481, -0.08792906753138577, 2.1864684153505802]","[0.24986810883343566, 0.0, 2.150158269400705]","[-0.028598256006422046, 0.006743138849656409, -0.04178564522293489]","[-0.005110816133854082, 0.0, 0.006132979252552105]","[0.015151256549681223, -0.14137862160913842, 0.004146120911582803, -0.9898309577334405]","[[0.959989780495821, 0.003923790132300579, 0.2800075107440491], [-0.012492045198862024, 0.9995064886419524, 0.028822019843863254], [-0.27975623497757957, -0.03116671128188086, 0.9595650399829794]]","[0.04435869517453495, -0.02815925982998381, -0.00575984341678892]",[0.5101913637498887],"[0.014471519368670638, -0.17478899021242753, 0.0, -0.984496841786493]",[0.464344210814],"[-7.979822044333451, -0.8213872145826508, -1.4086202438089153]","[947.7424108641395, 1157.9808450374298, 909.7686927805935, 1139.445637616663]"
1,0.020007974481657698,"[-0.7428144136094692, -0.08794244741254327, 2.1870612454117446]","[0.2497455694258313, 0.0, 2.1503053166777972]","[-0.030455686061314668, 0.004046674951215664, -0.019158875390480334]","[-0.007101046035677204, 0.0, 0.008521254691297055]","[0.014612929213688378, -0.14101956613416367, 0.00416705084516222, -0.9898902073498448]","[[0.960192277961909, 0.004128427774982791, 0.2793095607599252], [-0.012371263525637114, 0.999538238626836, 0.027755119654165633], [-0.27906598948380446, -0.03010566246314074, 0.9597999311869928]]","[0.05622831701507351, -0.03753341336366814, -0.00888726831575592]",[0.5048585321042202],"[0.017086761481374793, -0.1873330689640633, 0.0, -0.982146625202075]",[0.464344210814],"[-7.876729383274994, -0.7827142254689581, -1.1294045346624522]","[924.9686571619296, 1208.4821459914472, 897.8276877048377, 1199.4093171050167]"
2,0.040015948963315395,"[-0.7434664036885569, -0.08782812861149705, 2.187671149540466]","[0.2495839821311877, 0.0, 2.1504992214138796]","[-0.029601689176068573, 0.007725368686249538, -0.01710305667758613]","[-0.00909127570336525, 0.0, 0.010909529006195018]","[0.014184635922064839, -0.1407747392290928, 0.004223005652807765, -0.9899310604389934]","[[0.9603293473363488, 0.0043672920822711075, 0.278834377371521], [-0.012354645774224307, 0.9995619939539039, 0.026894638321467372], [-0.2785947701807934, -0.029272608399615367, 0.959962607097353]]","[0.0490545528890593, -0.029213473642224267, -0.012261976776265797]",[0.5082472092566532],"[0.01580640588572569, -0.19409403282826312, 0.0, -0.9808543215402448]",[0.464344210814],"[-7.6948169224844305, -0.8643277089330978, -0.2551120315216835]","[939.6961606509021, 1214.4433835058073, 871.0102610007798, 1235.5740239337497]"
3,0.06002392344497309,"[-0.7440145372102444, -0.08767201241271426, 2.188506421442193]","[0.24938186391635658, 0.0, 2.1507417632045778]","[-0.029207275158373937, 0.002418068863112756, -0.002514785628509424]","[-0.011081504865239705, 0.0, 0.013297800892982192]","[0.013993182897836704, -0.14079084979853665, 0.004244216153100129, -0.9899313778327774]","[[0.960319865227765, 0.004462741265371524, 0.27886534004040253], [-0.012343189711662641, 0.9995723736665286, 0.026509488054795805], [-0.27862777966884944, -0.028899675250490378, 0.9599642736340489]]","[0.02831243246613499, 0.02482413911774567, -0.007551299210836006]",[0.5060375523922676],"[0.019470013393647907, -0.20243242507773385, 0.0, -0.9791006421844858]",[0.464344210814],"[-8.564672891027936, -1.235437867293276, -0.31764123550433254]","[953.2278126119668, 1214.4252645400659, 858.8002188886477, 1247.8747639654168]"
4,0.0800318979266379,"[-0.7447313972086325, -0.08765470199257355, 2.189474514599046]","[0.2491400610602451, 0.0, 2.1510319264803304]","[-0.03870596597299463, 0.002866700677431136, -0.004942579125541824]","[-0.013071733134013396, 0.0, 0.01568606849306258]","[0.013613101059458295, -0.1420594223063557, 0.00428230310417825, -0.9897551924670972]","[[0.9596014399501441, 0.004609124921547414, 0.2813246925830323], [-0.012344602010766152, 0.9995925658412651, 0.025730591908115826], [-0.2810915108833346, -0.02816395792859693, 0.9592674831489862]]","[0.012704583203576486, 0.1575151505163885, -0.0076066117722832964]",[0.5130444769881963],"[0.019489473781160376, -0.21156383673959245, 0.0, -0.9771685030954376]",[0.464344210814],"[-9.168887561529068, -0.22299552699109426, -1.7964601392351014]","[960.0470211039752, 1203.583864179135, 886.9275942740999, 1213.7032910090104]"
5,0.1000398724082956,"[-0.7453596373392007, -0.08750936798221849, 2.1905260535714453]","[0.2488580020813582, 0.0, 2.1513703969242757]","[-0.04134946102406961, 0.009319475317528003, -0.00175133820100752]","[-0.015061959940979466, 0.0, 0.018074329076505642]","[0.013874438946314151, -0.14425312082978134, 0.0043058705274551445, -0.9894340256325997]","[[0.9583446877454764, 0.0045178873841292605, 0.2855773751808406], [-0.012523611855201577, 0.9995776133715893, 0.02621341343714191], [-0.28533840902986496, -0.028697954483039433, 0.9579967686753248]]","[-0.017566614963100944, 0.2758475739273816, -0.005793555638776454]",[0.5166383443562738],"[0.016530427711687355, -0.2178183294335471, 0.0, -0.9758472116314884]",[0.464344210814],"[-7.076047601314204, 0.41427423643022276, -0.6049898173814015]","[975.3184217720698, 1201.1903790556364, 901.8798459656459, 1211.6289548620605]"
6,0.12004784688995329,"[-0.7460139904990339, -0.08729928290304678, 2.1918561895270896]","[0.24853778126107362, 0.0, 2.151754661286349]","[-0.026242903867194307, 0.016225927647705612, 0.011110796472962085]","[-0.017052184612742403, 0.0, 0.02046257941109649]","[0.013992504065068995, -0.1478720794377639, 0.0043943320661806624, -0.9888975394372386]","[[0.9562286716434796, 0.004552886990146195, 0.2925836464335438], [-0.012829289680718661, 0.9995693950579544, 0.026374707640292212], [-0.29233769559634665, -0.028973903721756934, 0.9558757116120734]]","[-0.025001423356155145, 0.37699760158042334, -0.006795119875881168]",[0.5133293682593366],"[0.013720292856758815, -0.21766425967893122, 0.0, -0.9759271316420305]",[0.464344210814],"[-8.041190819589197, -1.5735709234597748, 0.5913696923318916]","[975.1042613617751, 1213.9379251272194, 915.9137775442366, 1211.380466215134]"
7,0.140055821371611,"[-0.7466291291715362, -0.08714897970874173, 2.1933123954181304]","[0.24817672851388964, 0.0, 2.152187923452819]","[-0.035325572680675627, 0.0029778215241696507, 0.025666789052295507]","[-0.019042406036791703, 0.0, 0.022850814156292077]","[0.014491325295727999, -0.1522377065698213, 0.004446248350431834, -0.9882274473347062]","[[0.9536073977484635, 0.004375557058769063, 0.30101982436555247], [-0.013200061571484534, 0.9995400393340883, 0.027287677507569087], [-0.3007620962407857, -0.029995224114407464, 0.9532269389795976]]","[-0.05541047269817438, 0.4523878293157246, -0.00318210892248055]",[0.513326106309312],"[0.02150439670647704, -0.228812599856388, 0.0, -0.9732298540915613]",[0.46442176861323975],"[-8.573883103411012, 0.18979243656046163, -0.45572866833721193]","[960.0795520873816, 1234.1695792389846, 945.3904094267715, 1182.6421625165706]"
8,0.1600637958532687,"[-0.7471506825234293, -0.08690405024584022, 2.194912038275974]","[0.24777574878444186, 0.0, 2.152669097218042]","[-0.022144916923276196, 0.026351153603376712, 0.02712056755522848]","[-0.0210326229973561, 0.0, 0.02523902747725529]","[0.015053214404925028, -0.15770662279330327, 0.0045102994168003145, -0.9873605059812062]","[[0.9502156463616857, 0.0041585998166289335, 0.31156237076386933], [-0.013654566240565855, 0.9995052055795829, 0.02830329060536035], [-0.3112907927472633, -0.03114850696060108, 0.9498031334355027]]","[-0.05834468287861761, 0.5654921697495631, -0.004933166796971496]",[0.5152995903824726],"[0.009700480502886716, -0.22728357077425568, 0.0, -0.9737776687235279]",[0.46442416753300003],"[-7.315299478662682, -0.976366062264159, -0.3093113877696041]","[968.1748365170228, 1226.3894336278447, 971.0089745312026, 1149.9545806328092]"
9,0.18007177033492638,"[-0.747473195599675, -0.08672498635928225, 2.196606436963007]","[0.2473341422023075, 0.0, 2.153199022038114]","[-0.013653374492674565, 0.002047021262097392, 0.0414567734194096]","[-0.023022833813885885, 0.0, 0.027627211306712068]","[0.015706395134235177, -0.16348923584790495, 0.004608022653882909, -0.9864080297864369]","[[0.9464975279643624, 0.003955128017613095, 0.3226789408972229], [-0.014226434171298541, 0.9994616067444008, 0.029479104353910095], [-0.32238943919886526, -0.032492552763722704, 0.9460466140136944]]","[-0.03589460435266781, 0.6231107164057724, -0.013999640839024566]",[0.5181911363364801],"[0.02385593056406468, -0.23035545394696985, 0.0, -0.9728047145185919]",[0.46442416753300003],"[-8.040392179831935, -1.2867387895673978, -0.5409430125224333]","[1001.4352042694468, 1190.949929386629, 954.1236092664994, 1169.2566721683263]"
