,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0,0.0,"[-0.9733535952337942, -0.13536025177214245, 1.998967310997079]","[0.24985451066769226, 0.0, 2.150174587195148]","[-0.3498960271282191, -0.011752063227476931, -0.17574321840468665]","[-0.005314147055592943, 0.0, 0.00637697630354403]","[0.02679531338232887, -0.21506931591538223, -0.013547534463170502, -0.97613702235747]","[[0.9071231288978239, -0.037974199340080436, 0.4191482224132014], [0.014922800464577406, 0.9981967725559304, 0.058139112774991834], [-0.4206002641391956, -0.04648447689765526, 0.9060542226393711]]","[0.09166711666942669, -0.11911026743981963, 0.006983745610713424]",[0.804485825969407],"[0.030158077324665064, -0.32933309623702356, 0.0, -0.9437312338997443]",[0.49352263260983265],"[-17.721864421984026, -2.4581601903994943, -12.370932562075446]","[1118.945085395863, 1321.51934142193, 1140.196695085954, 1406.2776628467027]"
1,0.020000000000003126,"[-0.9794921354891769, -0.13578056966584498, 1.9967020034061274]","[0.24972937406028442, 0.0, 2.150324751115994]","[-0.35170059045378055, -0.011041579893565547, -0.17041938311890936]","[-0.0073035837018884196, 0.0, 0.00876429976665947]","[0.025964487216414714, -0.21416585255301723, -0.013737857630118819, -0.9763554926232682]","[[0.9078884614400099, -0.037947478589696715, 0.41749062008733046], [0.015704652426475216, 0.9982741770467086, 0.056585499396999014], [-0.418917405802603, -0.044816779430573536, 0.906917609711718]]","[0.11519372136234016, -0.10248127013511764, 0.000721268772608355]",[0.8545126063746663],"[0.032204719324078576, -0.32766254795383287, 0.0, -0.9442385226818333]",[0.4939131655899999],"[-18.734627051943132, -2.539238432540057, -14.759713107561161]","[1165.2343974688404, 1396.2023979105745, 1142.2132086459208, 1508.2023979105745]"
2,0.03999999999999915,"[-0.9856869554989042, -0.1362188251641294, 1.9945960581451456]","[0.24956514293702506, 0.0, 2.150521828440601]","[-0.3585406477054727, -0.02262939977362917, -0.15539172359535222]","[-0.009293020106199121, 0.0, 0.011151622068226699]","[0.025075102798229443, -0.21359110826322159, -0.013902777078690512, -0.9765022778494313]","[[0.9083710106858588, -0.03786382496452437, 0.41644718036598266], [0.016440548978572223, 0.9983558121833978, 0.054910809127907446], [-0.4178416346236988, -0.04303277087121136, 0.9075000635461747]]","[0.11756208305346828, -0.07579666995879543, 0.002015269111469869]",[0.9061024456225558],"[0.040466161355457955, -0.3318944857503181, 0.0, -0.9424455702264563]",[0.4939131655899999],"[-18.42107452299796, -2.6232205610463017, -13.564638523476102]","[1205.1152866250743, 1581.3382859086662, 1200.2794527968163, 1693.5262361237615]"
3,0.060000000000002274,"[-0.9929105956157869, -0.13675640949730594, 1.9928396152549726]","[0.24935715265239233, 0.0, 2.150771416710045]","[-0.32969768059437815, -0.011690237408553199, -0.11216837123619768]","[-0.011282455910516487, 0.0, 0.013538941489708644]","[0.023916238045562793, -0.21290793160813407, -0.014313873013561854, -0.976674623314777]","[[0.9089306319670113, -0.038143906615649224, 0.41519887981951265], [0.017776079519135075, 0.998446233765815, 0.05281183976175104], [-0.41656821579689784, -0.04062169137527527, 0.9081964330038039]]","[0.08239762203810685, -0.030571383524807462, 0.01300770607267832]",[0.9320522928302892],"[0.03468460715258613, -0.32634164513909886, 0.0, -0.9446118395017696]",[0.4939131655899999],"[-16.257878438513707, -2.0013506138375745, -11.121901506401628]","[1278.5474410591864, 1773.3357659419162, 1293.128880560097, 1888.6049575613602]"
4,0.0799999999999983,"[-0.9987074931602287, -0.13712716337457165, 1.9923309918549192]","[0.24911224582417796, 0.0, 2.151065304729104]","[-0.30049682373336284, -0.016000257011165375, -0.04375882481804399]","[-0.01327189082785575, 0.0, 0.01592625665384167]","[0.023408971962018847, -0.21417976605635827, -0.014503465737253245, -0.9764041731450152]","[[0.9078297665969712, -0.03834994521872972, 0.41757301231571164], [0.01829503266494953, 0.9984797510362469, 0.051925933622722326], [-0.4189310572068935, -0.03950053802827709, 0.9071545076971175]]","[0.05156018949426803, 0.1859789003915596, 0.007875396706730398]",[0.9251976196853336],"[0.040428575449485776, -0.3285972067612016, 0.0, -0.9435995164646437]",[0.4939131655899999],"[-15.717466243014965, -2.72168513825614, -7.1577154750990815]","[1447.3141618758634, 1891.550209167315, 1451.9934083870237, 1999.0]"
5,0.10000000000000142,"[-1.0039914665433904, -0.13744432550561186, 1.9934249154541066]","[0.24882621990616655, 0.0, 2.1514085354664885]","[-0.25629852947455395, -0.01098227686885252, 0.0515387349082886]","[-0.015261324160139244, 0.0, 0.01831356420967564]","[0.023339745223452262, -0.21998294046996422, -0.01472789770907519, -0.9751084435952375]","[[0.9027718154090814, -0.038991286393202006, 0.42832695463792747], [0.01845390325690268, 0.9984673161905137, 0.05199733776746625], [-0.42970193615875496, -0.039037792787533415, 0.9021161499367479]]","[-0.018332602087672376, 0.5858724330156826, 0.005772686691436001]",[0.8764920370082165],"[0.040584088154631104, -0.3351903531100018, 0.0, -0.9412727831543812]",[0.4939131655899999],"[-11.951290230637948, -1.0196818443368925, -2.071387438427678]","[1608.987317952728, 1916.7731934642964, 1624.415971861269, 1992.0446510511654]"
6,0.11999999999999744,"[-1.0079643080052976, -0.1376606452710982, 1.9963585705315532]","[0.24850151676503818, 0.0, 2.1517981785637414]","[-0.18625391881582978, 0.001079038801835384, 0.1575952443946512]","[-0.017250755245528396, 0.0, 0.020700860980503142]","[0.023806773512688065, -0.22772543828866323, -0.014829436823452528, -0.9733164930933529]","[[0.8958329707523627, -0.03971028675193615, 0.4425917678789836], [0.018024655022272833, 0.9984171963097214, 0.053097130614864076], [-0.44400393205409017, -0.039588970614085, 0.8951392702151955]]","[-0.0742535902631021, 0.9087319530974276, 0.004162955796187755]",[0.8006141564747583],"[0.03732761264545703, -0.336326111870015, 0.0, -0.9409862873528693]",[0.4939131655899999],"[-9.596272139914065, -1.7959800934924208, 2.946125960573518]","[1697.633369731277, 1846.8752467859974, 1731.190985583436, 1941.7865569050728]"
7,0.14000000000000057,"[-1.0106505809511526, -0.1376656653981826, 2.0016317373950825]","[0.24813639554826022, 0.0, 2.1522363228093724]","[-0.12050507083492845, 0.0002527669291581512, 0.2719662553841261]","[-0.019240182954385197, 0.0, 0.023088141543808036]","[0.024790370197431646, -0.23727056550185688, -0.014858189906186578, -0.97099396176377]","[[0.886925749175368, -0.0406184756747831, 0.46003989275668], [0.01709037505180315, 0.9982912667734585, 0.055193421785939036], [-0.4615132528696324, -0.04109177730043955, 0.8861381558808932]]","[-0.1391651058342898, 1.1893339512357843, 0.0025924738574331623]",[0.7216343622270005],"[0.04379687487659608, -0.3456745400970882, 0.0, -0.9373031710720887]",[0.4939131655899999],"[-6.97028941880664, 0.30325304497982275, 8.354766323918405]","[1662.4735349327489, 1760.200106068014, 1733.948840059079, 1827.51391473571]"
8,0.1599999999999966,"[-1.0118362388438171, -0.1374668737067682, 2.0091614077029387]","[0.2477315205115482, 0.0, 2.1527221708256032]","[-0.03218400697765894, 0.03426457104937022, 0.3904350594555912]","[-0.021229606046534864, 0.0, 0.02547539994738251]","[0.026413218475178572, -0.2523865004633652, -0.014686398998060474, -0.9671417104718139]","[[0.8721461103128888, -0.04174033764916073, 0.4874111933855697], [0.015074978541462234, 0.9981486853247422, 0.058503948285358154], [-0.48896285364696734, -0.04367735289524152, 0.8711821747235142]]","[-0.16354339477873656, 1.3102402347203876, -0.017522188178892305]",[0.6460305932108381],"[0.030284275345067318, -0.3479343229765419, 0.0, -0.937016058124569]",[0.4939131655899999],"[-6.522492566071909, 0.8855850635057771, 9.314555158803532]","[1557.118705466418, 1680.856308325893, 1644.9875068961555, 1720.2647422199827]"
9,0.17999999999999972,"[-1.0115996618571788, -0.13713377553875913, 2.0182990913331955]","[0.24728785010582016, 0.0, 2.153254572130628]","[0.026469803338194427, 0.03711492615604675, 0.4620481993700058]","[-0.023219023160235622, 0.0, 0.027862629654112975]","[0.02785074987640225, -0.2647406709679139, -0.014365112465449128, -0.963799455517335]","[[0.8593910754035031, -0.04243662756376686, 0.5095136707558955], [0.01294372272681375, 0.9980149925952297, 0.061291134158517044], [-0.511113987372782, -0.046079016107986856, 0.8582524597784373]]","[-0.16899601936125527, 1.3129739745334872, -0.032435850384118704]",[0.6228763722215641],"[0.04116263211411585, -0.3458600913648489, 0.0, -0.9373816019146851]",[0.4939131655899999],"[-9.44303954395122, -2.4340227096023708, 5.009670306423317]","[1473.5119131913336, 1571.9658384288978, 1547.0740549578738, 1621.0324505999674]"
