,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.1999999999999993,"[0.014664478108025137, -0.040278208639107735, 2.1808150361349643]","[0.2469360163798381, 0.0, 2.153676769201901]","[-0.325442125533956, -0.015394486040728617, 0.0006820525892366361]","[-0.024678875898302116, 0.0, 0.029614382513506645]","[0.00918160845281732, -0.0801517189918975, -0.007237354250500572, -0.9967132248552789]","[[0.9870448771812873, -0.01589897679008066, 0.15964365552229168], [0.012955289987665281, 0.9997248694284379, 0.01946303390899395], [-0.15990945773414142, -0.0171426883724702, 0.9869810319068201]]","[-0.0691067938975894, 0.36474148748751567, 0.01922534440883592]",[0.46972296911375244],"[0.014669400409408902, -0.12680870353963086, 0.0, -0.9918175678448122]",[0.443994508351],"[-3.532767331914353, -0.8852533620905332, -1.1884684559781213]","[907.3458770542011, 1084.6523492671583, 893.7439083633461, 1090.0056343238966]"
11,0.21999999999999886,"[0.008358496057008521, -0.040428098060248774, 2.180935846876551]","[0.24642230916592234, 0.0, 2.154293211265262]","[-0.3180882736143182, -0.01444634763151249, -0.0009747934800008364]","[-0.026668277414310753, 0.0, 0.03200153735181029]","[0.009829951404289446, -0.08399456858819233, -0.00735622763155246, -0.9963894854610945]","[[0.9857794330447516, -0.016310660784366857, 0.16723798723395705], [0.01300801067458211, 0.9996963522601633, 0.020824686776352627], [-0.16752723267450526, -0.018353154110957472, 0.9856944053254646]]","[-0.07283043909968132, 0.395917506821734, 0.01706963433854425]",[0.47174382218480704],"[0.0145307811262129, -0.12710478615003568, 0.0, -0.9917828193670207]",[0.443994508351],"[-4.177539945091976, -0.00033755709334515327, -1.9889363289520645]","[914.0149674236834, 1081.844193161246, 920.4596617157077, 1067.2346665565303]"
12,0.23999999999999844,"[0.0019596618330862308, -0.04073535880291242, 2.18111430279653]","[0.24586953491646849, 0.0, 2.1549565308692094]","[-0.31826489730954494, -0.007980234539529448, -0.00857689950907058]","[-0.028657666960896493, 0.0, 0.034388634737438174]","[0.010775663310038305, -0.08819018916366043, -0.007529369185307824, -0.9960158317515433]","[[0.984329451154439, -0.016899357394690014, 0.17551538132978267], [0.013098126251985238, 0.9996522402443409, 0.022793495494315447], [-0.17583991711889407, -0.020137429523374113, 0.9842106041155537]]","[-0.08550318787170316, 0.4123699196428953, 0.016813360791558495]",[0.47638395842369524],"[0.012220319552936145, -0.13013982785876851, 0.0, -0.991419128093324]",[0.44408578383741343],"[-4.601434955137107, 0.06635836574714216, -1.8305722918985232]","[923.2285451885518, 1078.7141916168837, 914.9670683951434, 1078.9585148314081]"
13,0.26000000000000156,"[-0.002821333543136347, -0.04085908960844034, 2.181193121462041]","[0.24527640548783652, 0.0, 2.1556682726710257]","[-0.311310848368004, -0.0045752808097452745, -0.005655483562662462]","[-0.030647041079627416, 0.0, 0.03677565806979594]","[0.011086235532408043, -0.09113981292456427, -0.007626780919497451, -0.9957464145637018]","[[0.983269193447629, -0.01720947437542753, 0.18133517930802756], [0.013167884645582228, 0.999636315210918, 0.023468365337247308], [-0.18167338846653808, -0.020687951792368774, 0.9831397197854569]]","[-0.06675842160220141, 0.3879505400203511, 0.01767259979443665]",[0.47724347386982663],"[0.011637262078706157, -0.13217852685174444, 0.0, -0.9911561690765991]",[0.44410103943499996],"[-3.501506315214897, 0.04126091438386148, -0.8603461902707146]","[920.5127527234928, 1095.4794491012588, 912.1204704025889, 1091.6649535956055]"
14,0.28000000000000114,"[-0.01014487889196181, -0.041146383509971164, 2.1813871865912393]","[0.24464288762102013, 0.0, 2.1564284754506247]","[-0.29683101085476354, -1.7443098789894466e-05, -0.001955859127250043]","[-0.032636396651492976, 0.0, 0.03916259237846823]","[0.011702975185511413, -0.09475935513332308, -0.007770061711942689, -0.9954000708868208]","[[0.98191855150539, -0.017686572721166135, 0.18846507195498893], [0.013250707194284762, 0.9996033030195711, 0.024770856732829156], [-0.18882880331260796, -0.021825712584149903, 0.9817653799670194]]","[-0.05623816892926942, 0.371871488397188, 0.014575700711706122]",[0.47579834415772665],"[0.010049174798631544, -0.1276143710307054, 0.0, -0.9917710983015136]",[0.44410103943499996],"[-3.4855788106667407, -1.569183317436483, -1.0621383508286684]","[932.0500887389529, 1090.7020676259306, 943.0158662244853, 1070.945745343818]"
15,0.3000000000000007,"[-0.014346248379819026, -0.041266552524207224, 2.181443331916081]","[0.24397258134546299, 0.0, 2.1572328181574]","[-0.28757694930583244, -0.013866750163931482, -0.0029577276246293104]","[-0.03462573145746894, 0.0, 0.041549427012497184]","[0.01201261178752607, -0.09741354031039581, -0.007824841071434654, -0.9951403467300819]","[[0.9808979865584272, -0.017914012199065146, 0.19369229500520374], [0.01323324802867592, 0.9995881765461218, 0.025432960261014402], [-0.19406828211756466, -0.022383978376475842, 0.9807318371500979]]","[-0.05031537018846475, 0.37623395130569465, 0.01358569128864919]",[0.47942856739986295],"[0.016847486562116598, -0.13048567452980325, 0.0, -0.9913064123778991]",[0.44410103943499996],"[-5.117893363448008, -0.8560388095522935, -2.5987923190370665]","[938.7978177657941, 1082.9792366572574, 961.3821376837658, 1055.3703782857758]"
16,0.3200000000000003,"[-0.020139031935497854, -0.04148891121983982, 2.1817445352661053]","[0.24325974681845766, 0.0, 2.158088185959807]","[-0.28739471312917647, -0.002357852175861205, -0.012630249036809175]","[-0.03661503811307779, 0.0, 0.0439361265278217]","[0.012282098866327766, -0.1018549323740958, -0.007985311743282505, -0.9946911794121055]","[[0.9791231999002387, -0.018387823010681568, 0.20243225284764033], [0.013383853612914474, 0.9995703544929774, 0.026060477589203525], [-0.2028245584008781, -0.022807104038811074, 0.9789490304023889]]","[-0.027484800192468826, 0.34988811413920895, 0.010995886972522932]",[0.48379856823634937],"[0.012135529134885588, -0.13195965114892078, 0.0, -0.9911795265937743]",[0.44410103943499996],"[-4.1184317346383725, -0.3816973592010218, -0.7809554143998554]","[941.5233540257836, 1083.7888588481294, 934.0732876787658, 1086.0429512706778]"
17,0.33999999999999986,"[-0.025844283855768386, -0.04167994918319048, 2.1819116956573437]","[0.24250862654991712, 0.0, 2.158989486665887]","[-0.26356683964271727, -0.010237245928075569, 0.006530740996303304]","[-0.0386043146327734, 0.0, 0.04632268139456028]","[0.012421406670273687, -0.10501144099896628, -0.008073611260996793, -0.9943606283786455]","[[0.9778147646737699, -0.01866494196089858, 0.20863791369981724], [0.013447382706180136, 0.9995609874677921, 0.02639835858916559], [-0.2090390561348994, -0.023007072378834575, 0.9776365483840207]]","[0.009103991405041229, 0.31646693042075186, 0.00548009299141462]",[0.47651710252472984],"[0.016945487973674688, -0.128511164286291, 0.0, -0.9915621778082392]",[0.44410103943499996],"[-3.015162039270103, -0.8741443745452686, -1.0402446137600911]","[953.3371910428186, 1085.9607444017615, 947.0624018551503, 1093.364873512601]"
18,0.35999999999999943,"[-0.03130718681490332, -0.04180470599432981, 2.181998950304129]","[0.24169910455770785, 0.0, 2.159960849215958]","[-0.25012330661239623, -0.0031755252780688433, -0.011623158775565511]","[-0.04059353432305452, 0.0, 0.04870896348949019]","[0.01224385516209553, -0.10782505517239223, -0.008157843815295022, -0.9940579244094473]","[[0.9766082761318047, -0.01885912729812869, 0.21416893417178576], [0.01357834986462577, 0.9995609371992028, 0.026101442417349047], [-0.21456846800422366, -0.02258296257946127, 0.9764415529847734]]","[0.013907649504688322, 0.2861901726678347, 0.003272738866015975]",[0.48099889092784764],"[0.01469565257900176, -0.12299852559219934, 0.0, -0.9922886418742078]",[0.44410103943499996],"[-4.869589886454, -0.5155096121994069, -3.629445728716135]","[949.8116721157983, 1084.442233525079, 946.5248915115635, 1085.6449849844112]"
19,0.379999999999999,"[-0.03528767807610516, -0.041916206151786296, 2.182043919604139]","[0.2408837375259515, 0.0, 2.160939223622367]","[-0.24278702886040243, -0.0077496373765547025, -0.01583426726240566]","[-0.04258274797684961, 0.0, 0.051095216610476044]","[0.012045345315566346, -0.11044408360728084, -0.00820598630815964, -0.9937752598375554]","[[0.9754691235938303, -0.018970486601451494, 0.21931550789121923], [0.013649138101007582, 0.9995747341139919, 0.025753337617417226], [-0.2197108836461656, -0.022128127065822883, 0.9753136193288672]]","[0.022550105475484642, 0.25473163156431855, 0.0006724815334825489]",[0.48420153618074474],"[0.014585667360721095, -0.1184513258305558, 0.0, -0.9928520557573239]",[0.44410103943499996],"[-4.6793976411937335, -0.7332733367489689, -0.3128958084184106]","[944.4095706730195, 1081.863754849868, 938.9355681777984, 1080.0532920310986]"
