,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0,0.0,"[-0.15556821067624774, -0.05465990070538414, 2.2230671259248043]","[0.24987857168245012, 0.0, 2.150145713982861]","[-0.04702038856908853, -0.003879095089057186, 0.005898338350931955]","[-0.004895790399821081, 0.0, 0.005874948388621131]","[0.007003898142503511, -0.05497626601590985, 0.0007028561001008548, -0.9984628366675498]","[[0.9939542069636512, 0.0006334550560903616, 0.10979336249633821], [-0.0021736477258128013, 0.9999008774353743, 0.013908983206329177], [-0.10977367156620245, -0.014063544822049375, 0.9938570857986649]]","[0.013765489076268091, 0.08907628933979246, 0.002149785445784333]",[0.4561908320458001],"[0.017666469673833906, -0.10449720090142968, 0.0, -0.9943646123955621]",[0.459233581307],"[-2.828912137164163, -0.3583758663854513, 0.3301323265173046]","[891.4434922879088, 1062.1018436580166, 861.7312903388412, 1031.2403696780066]"
1,0.020000000000003126,"[-0.1565338315635826, -0.05478860335627175, 2.2243715140690843]","[0.24976131342917388, 0.0, 2.150286423881908]","[-0.05526164485303908, -0.0059989718047160105, 0.0028215978473117324]","[-0.006885227086368044, 0.0, 0.008262272044874484]","[0.00675068383135941, -0.05588244058002946, 0.0006447586703711211, -0.9984143225925173]","[[0.9937534684111425, 0.0005329832060674544, 0.11159636323691582], [-0.002041961958389486, 0.9999080192771217, 0.01340789747287498], [-0.11157895298919102, -0.013552020225216874, 0.9936631563742466]]","[0.0265803940088799, 0.09812695428508249, 0.003574296372420574]",[0.4595246028031813],"[0.019745407800269427, -0.11706203463234768, 0.0, -0.9929180380725902]",[0.459233581307],"[-2.8963806015579148, -0.3479896030811348, 0.1480299524466595]","[880.177983068469, 1084.3204099212828, 803.0678984108133, 1102.7832466953798]"
2,0.03999999999999915,"[-0.15764064638110448, -0.05501537761236359, 2.225441862874165]","[0.24959943449012278, 0.0, 2.150480678580582]","[-0.04840219860146129, -0.012691763084447404, 0.020500548980551286]","[-0.008874663506280061, 0.0, 0.010649594421339946]","[0.006633429866638252, -0.05727202393692967, 0.0006237406510244498, -0.9983361672738319]","[[0.9934386315005681, 0.00048558579362116734, 0.11436174081814614], [-0.002005225610045368, 0.9999107961686413, 0.01317334011888698], [-0.11434519065869196, -0.013316231676870615, 0.9933514048217763]]","[0.009565714055700935, 0.13329331455363674, 0.0029287679074495245]",[0.44175333412415335],"[0.029620788963343782, -0.12278646174513204, 0.0, -0.9919877870449236]",[0.459233581307],"[-1.9267442059816413, -0.6754968287849027, 2.3773330026378545]","[873.5030808067781, 1107.9810903907885, 779.126113870186, 1142.1151419850112]"
3,0.060000000000002274,"[-0.1586799261101696, -0.0552071910703107, 2.2263470936533567]","[0.24939544468175312, 0.0, 2.1507254662750794]","[-0.044803627165472745, -0.010314102635373405, 0.016320203806938924]","[-0.010864099315807134, 0.0, 0.01303691386800251]","[0.006908991918202888, -0.059478221281311514, 0.0006280915627143798, -0.9982033482980316]","[[0.9929196054169274, 0.0004320571015951454, 0.11875139822669416], [-0.002075795302161802, 0.999899454691853, 0.013718442194324224], [-0.11873404030857142, -0.013867873270132426, 0.9928249260762981]]","[-0.02352000728849333, 0.22754394380976095, 0.002288179909446402]",[0.44125894226835605],"[0.027270906966057704, -0.12147488048879411, 0.0, -0.9922169919118]",[0.459233581307],"[-2.9867876543410965, 0.1729095133019103, -0.19031313766273072]","[879.6411839488279, 1084.4876981098673, 779.4028918861713, 1123.1175039394877]"
4,0.0799999999999983,"[-0.15971793856414623, -0.05536143010027508, 2.227216606135946]","[0.24916932458021046, 0.0, 2.1509968102863923]","[-0.04746711042775127, -0.006918988477768748, 0.0027683648620520493]","[-0.012853534735145045, 0.0, 0.01542423144175478]","[0.007378259053054961, -0.06230329064189893, 0.0006463744725254403, -0.9980296449894847]","[[0.9922354931597231, 0.0003708221342622509, 0.12437060031862929], [-0.002209581407117072, 0.999890015796033, 0.014646900013471275], [-0.12435152384541498, -0.0148079850399723, 0.9921274513463326]]","[-0.06304948199281842, 0.3526825943557112, 0.004000323613998544]",[0.44549889986277463],"[0.024349535396653958, -0.12241570252071139, 0.0, -0.9921798258170913]",[0.459233581307],"[-3.230452215759668, -0.12831974021632137, -1.0839873669968085]","[891.7093124896815, 1028.8866406121017, 776.4461485110196, 1082.6817889580248]"
5,0.10000000000000142,"[-0.16083162978230275, -0.05554819538907089, 2.2279813083827897]","[0.2488733592454281, 0.0, 2.1513519682289814]","[-0.045310632082293203, -0.006546553436438059, -0.013376632145932599]","[-0.014842967412802551, 0.0, 0.017811535855108234]","[0.008766451340907306, -0.06736043594588156, 0.0006594257506897335, -0.9976770565279434]","[[0.9908984966182337, 0.00013476391584997722, 0.13441948456936512], [-0.0024968118519374735, 0.9998196519416471, 0.017403336327902884], [-0.13439636127433965, -0.017581013152064486, 0.9907456649646501]]","[-0.12708866369561844, 0.45325482722621196, 0.002803556127522815]",[0.46139201312741984],"[0.02198636430222279, -0.11872793304237741, 0.0, -0.9926797250931216]",[0.459233581307],"[-3.277910912340365, -0.3511524583591611, -2.276368222681338]","[891.8124215542293, 1028.438480174355, 822.4014001108287, 1039.0942637246224]"
6,0.11999999999999744,"[-0.16175646953688305, -0.05570462700540278, 2.2286062660639163]","[0.24856110687191074, 0.0, 2.1517266705046705]","[-0.04328564167443049, -0.004356886603675152, -0.03028313023738487]","[-0.016832399249453078, 0.0, 0.02019883623187216]","[0.010307130540934526, -0.07228642008114321, 0.0006769210857134417, -0.9973205466849452]","[[0.9895287250296421, -0.00013991652169375538, 0.1441994182144394], [-0.0028403457507589405, 0.9997669042059613, 0.0204611617277485], [-0.14417150975845397, -0.020656890535603163, 0.9893171675939788]]","[-0.1723443213843, 0.5397261351501955, 0.006195239319895551]",[0.4713836340902418],"[0.02026465341842582, -0.11661908258543108, 0.0, -0.9929671635790794]",[0.459233581307],"[-2.992901364504012, -0.022054507857883543, -1.6259451003048326]","[896.5254758338027, 1033.4678803780585, 858.5602129199794, 1020.1491835570004]"
7,0.14000000000000057,"[-0.16264911334398224, -0.055817356281120736, 2.2289392646398407]","[0.24821048635948068, 0.0, 2.152147414037256]","[-0.031775496732090736, 0.0008903703505230456, -0.030637306997418994]","[-0.01882182787701823, 0.0, 0.02258612120513779]","[0.012362362372239226, -0.07805802266825491, 0.0007062627022382568, -0.9968613351802448]","[[0.9877917958708806, -0.0005218711638883893, 0.15564351154812295], [-0.003338055085253335, 0.9996722496697911, 0.024536863180702712], [-0.15560858724630267, -0.024757381060786936, 0.9874871374780446]]","[-0.20090538631743093, 0.5770109893260877, 0.007344764863916529]",[0.47404486962789794],"[0.01818337429253352, -0.11372962809958004, 0.0, -0.9933412900492424]",[0.459233581307],"[-2.119308025599419, 0.1503323710122575, 0.3547297592056573]","[922.4379860136929, 1039.9359106396473, 894.4079117667447, 1005.5141502926463]"
8,0.1599999999999966,"[-0.1634140914281759, -0.05587989948929972, 2.229025752500791]","[0.2478161272456677, 0.0, 2.1526206431212467]","[-0.016001132391881265, 0.005130020013363057, -0.024201283803698057]","[-0.020811252030890084, 0.0, 0.024973384704777637]","[0.014618201245629507, -0.08408633183897622, 0.0007448367261417558, -0.9963472432863016]","[[0.9858504550279874, -0.0009741498040784118, 0.16758014619795802], [-0.003942613879237341, 0.9995640938169409, 0.02900434784953426], [-0.16753659350532651, -0.029254870202015105, 0.9854241809761692]]","[-0.20943117794438623, 0.5708125756720233, 0.006649929272526432]",[0.47272528871650843],"[0.01698261208335821, -0.1109897958899151, 0.0, -0.9936745332577711]",[0.45921038843542383],"[-3.215322966715537, -1.2351556411351272, -1.121930611006995]","[957.3346257426351, 1049.3159582225735, 928.7899163889803, 995.0897931832674]"
9,0.17999999999999972,"[-0.16378477527386262, -0.055882949248705814, 2.229057795834555]","[0.24737078013386538, 0.0, 2.153155056394622]","[-0.012927470173291645, -0.003929990508806326, -0.04244534561426154]","[-0.022800668769121134, 0.0, 0.02736061260937292]","[0.016066341767705376, -0.08850527998826749, 0.0007826451148182049, -0.9959370155253296]","[[0.9843148691121201, -0.0012849816733408776, 0.17631651730729261], [-0.004402842632810966, 0.99946498360813, 0.03186359249104001], [-0.1762662203317026, -0.03214066539111375, 0.9837998395032782]]","[-0.19189188693573558, 0.5478928994844458, 0.00572542463428227]",[0.4785729112159997],"[0.020290553294591097, -0.11122949623526422, 0.0, -0.9935831159974337]",[0.45909757153245284],"[-4.432441132840567, -1.495872968054856, -3.298277836387186]","[961.7333270085863, 1065.5232776847588, 958.4651207308278, 987.677853005104]"
