,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0,0.0,"[-0.5119252251305768, -0.045237585347389024, 1.9560456662818642]","[0.24956407321606466, 0.0, 2.1505231121040373]","[-0.11823245058530953, -0.04679867162764298, -0.0443117395901494]","[-0.009291955718955964, 0.0, 0.011150344745492478]","[0.010068827701968328, -0.12083892019471551, -0.007530458479083308, -0.9925925148473679]","[[0.9706825293835841, -0.017382765973678955, 0.2397359695971407], [0.012515940905148987, 0.9996838560686498, 0.021808430962890306], [-0.24003926115291155, -0.01816854107815604, 0.9705931824108106]]","[-0.04907211426282252, -0.04852580962473832, -0.013168240412537753]",[0.6019469350072548],"[0.02310720265155039, -0.20152948159914139, 0.0, -0.9792045685415763]",[0.44423781375200005],"[-8.425706798023658, -0.7664742396688982, -8.17461102723059]","[955.1504335164416, 1176.6991329671168, 926.1547316169115, 1203.2614554239283]"
1,0.020007974481657698,"[-0.5133630803346175, -0.045856004670582165, 1.9554325427145784]","[0.24935910058727456, 0.0, 2.1507690791907392]","[-0.11262014975676307, -0.046773291442436776, -0.03280146378165753]","[-0.011282184829788443, 0.0, 0.013538616387322452]","[0.010586192888724663, -0.12015227450456842, -0.007373767002264777, -0.992671567837089]","[[0.9710179675635968, -0.017183368009855846, 0.23838737318367947], [0.012095547394158423, 0.9996669707410846, 0.02278917513853], [-0.23869961366288944, -0.019245275630574616, 0.9709025774834495]]","[-0.05775449653319412, -0.06836889731615618, -0.005028067441421494]",[0.6208600457375066],"[0.026823857255382264, -0.20163310373851648, 0.0, -0.9790645650711969]",[0.44423781375200005],"[-8.641554946573011, -0.8261088098610968, -9.257630030631788]","[925.2820478738287, 1307.6323697388368, 908.862105131189, 1319.9053429126247]"
2,0.040015948963315395,"[-0.5153036866985934, -0.04670830903982679, 1.9549487900861038]","[0.24911368320376392, 0.0, 2.151063579883191]","[-0.10747586564148871, -0.04261412441260509, -0.022294330300293538]","[-0.013272412996135718, 0.0, 0.01592688349603974]","[0.011225662607215149, -0.11968035878750366, -0.007288339270828563, -0.9927223145219799]","[[0.9712471010820155, -0.017157576716834686, 0.23745509268146073], [0.011783611402998797, 0.9996418466390846, 0.024032473648750562], [-0.2377823584319457, -0.020543389413159304, 0.9711013098587269]]","[-0.04741904406415365, -0.04967190937616614, -0.0048690483915390615]",[0.6265353320665308],"[0.02119363436226772, -0.19742082367637284, 0.0, -0.9800878604885745]",[0.44423781375200005],"[-7.44188228213064, -0.29765855195969027, -5.910809292635012]","[970.0011716146804, 1445.7846449998365, 971.6538551814159, 1465.7412689700666]"
3,0.06002392344497309,"[-0.516557702047942, -0.04735104214344895, 1.9558546937367893]","[0.24878724855982656, 0.0, 2.1514553006672967]","[-0.0932579821969652, -0.03875083288320647, 0.024252008954968998]","[-0.01526263673603365, 0.0, 0.018315129357548667]","[0.01208799990573341, -0.12295405908725303, -0.007205966940861252, -0.9922968605832043]","[[0.9696295526594197, -0.017273454055078463, 0.24383964220108229], [0.011328379436453446, 0.9995727144680411, 0.025761774484433557], [-0.24418806511188967, -0.022217762944323774, 0.9694411650950833]]","[-0.06632924331632065, 0.12238675595615645, -0.0024992019350528363]",[0.6200340633060709],"[0.019900720229577482, -0.1983867121981281, 0.0, -0.9799196540008244]",[0.44423781375200005],"[-6.670979204503233, -0.4606846843030248, -2.112811565351606]","[1025.2742442695194, 1435.9854488797178, 1021.5397235942918, 1460.2347426925223]"
4,0.0800318979266379,"[-0.5177268857337949, -0.04797767661303827, 1.9569235164247674]","[0.2484522054751264, 0.0, 2.1518573515074118]","[-0.07635089945481756, -0.03542219786715785, 0.07832392331557711]","[-0.017252859958243338, 0.0, 0.020703372734064404]","[0.013014158472863177, -0.1266715856744175, -0.007130824249201638, -0.9918142844154405]","[[0.9677684038195248, -0.017441954879979855, 0.2510837728492406], [0.010847858520076917, 0.9995210484125537, 0.027621802175687788], [-0.25145497955652557, -0.02400871091643995, 0.9675313644869572]]","[-0.08996997363250736, 0.3088074640044758, 0.00046993499559581757]",[0.6113995062766427],"[0.01960891767691032, -0.19973436787198856, 0.0, -0.9796512440588214]",[0.44423781375200005],"[-6.740753749499024, -0.47915783140654944, -1.5673541186386828]","[1075.2809443793708, 1422.8946327971041, 1069.1736319049871, 1449.2076740138777]"
5,0.1000398724082956,"[-0.5188960694196473, -0.04860431108262737, 1.957992339112745]","[0.24811716239042636, 0.0, 2.1522594023475268]","[-0.059443816712675915, -0.03209356285111041, 0.132395837676166]","[-0.01924308318045232, 0.0, 0.02309161611057929]","[0.013940317039992618, -0.13038911226158065, -0.007055681557542049, -0.9913317082476768]","[[0.965881784977828, -0.017624372829558824, 0.25832100591465096], [0.01035371057560033, 0.9994957612922031, 0.029478924718916787], [-0.2587144396660324, -0.025798988500163527, 0.9655926853839598]]","[-0.11361070394868567, 0.49522817205272895, 0.003439071926243417]",[0.6027649492472176],"[0.01931711512424326, -0.20108202354584856, 0.0, -0.9793828341168185]",[0.44423781375200005],"[-6.720904508180562, -1.2913152435908049, 0.37935765808288835]","[1125.2876444892045, 1409.803816714495, 1116.8075402156655, 1438.180605335237]"
6,0.12004784688995329,"[-0.5197925100517219, -0.049320379830261246, 1.9617481516799256]","[0.2477329766373105, 0.0, 2.15272042354724]","[-0.0387695991340444, -0.035384277732757666, 0.20414790183459955]","[-0.021233301446404267, 0.0, 0.025479835697229506]","[0.015009041137524628, -0.13552382925970666, -0.006986200015505283, -0.9906350392500329]","[[0.9631675370179115, -0.017909714510084915, 0.2682995955091531], [0.009773383596189712, 0.9994504109806039, 0.03163055726890513], [-0.2687190201628639, -0.02784337095660314, 0.9628146083674889]]","[-0.10985900728279566, 0.5631495300653232, 0.0018786940506514594]",[0.5644565736997756],"[0.025520291192431124, -0.20804323089472657, 0.0, -0.9777823421981052]",[0.4448683085531444],"[-5.343166250582587, 0.28187379338629537, 3.1310306998890525]","[1188.4543256185968, 1374.9216703180289, 1185.9518344766275, 1395.5356484771992]"
7,0.140055821371611,"[-0.5198630651547075, -0.04965715557694898, 1.9653638541097351]","[0.24728458605417591, 0.0, 2.153258488887349]","[-0.007851512925139081, -0.015396142656713201, 0.26584844396957785]","[-0.023223510950867627, 0.0, 0.02786801322883006]","[0.015925934469476898, -0.14095065258788692, -0.0069382962610546875, -0.989860628919518]","[[0.9601624736537123, -0.018225434314284448, 0.2788220055313577], [0.009246350888105683, 0.9993893758061626, 0.03348482579186237], [-0.2792640009376912, -0.029572996248487353, 0.9597514827862725]]","[-0.12660174476377298, 0.6651030943815618, 0.003742075549766014]",[0.5168457825673634],"[0.009227837904105668, -0.2081069493577951, 0.0, -0.9780491469205823]",[0.44493167471],"[-4.446284915474148, -0.006592824561687971, 6.004759390346674]","[1210.9021744862555, 1335.7140535898632, 1233.4447038914252, 1328.610532488835]"
8,0.1600637958532687,"[-0.5191950122148418, -0.04996511093167922, 1.9729038497867424]","[0.24679212933457187, 0.0, 2.1538494314250056]","[0.019776605715157325, -0.021966904499318256, 0.3395956182396147]","[-0.025213710577771355, 0.0, 0.030256143348314782]","[0.01728315235829271, -0.14821775814435598, -0.0069573029636097435, -0.9887680664911959]","[[0.9559440887743116, -0.018881658191070717, 0.2928654840258634], [0.008634977806216778, 0.9992836817221094, 0.036240449976358315], [-0.2933464605343548, -0.03211566658436903, 0.9554434821924866]]","[-0.12246309034802279, 0.6984409087537418, 0.006671100374495011]",[0.5018899579288146],"[0.01835626130548882, -0.20264499050912518, 0.0, -0.9790801944047183]",[0.44493167471],"[-4.776995950408931, -1.3716287778091334, 7.134769219699251]","[1131.4101859016787, 1293.8015379433473, 1179.0512071116652, 1263.212868152722]"
9,0.18007177033492638,"[-0.518061353689145, -0.05009621836315358, 1.9803916800455685]","[0.24626086758118193, 0.0, 2.154486937690884]","[0.04981727530767618, -0.015771422394841784, 0.4001277170545496]","[-0.027203900127406113, 0.0, 0.03264422509737427]","[0.018184269752356572, -0.1540755085877439, -0.006981023075887003, -0.9878495789501667]","[[0.9523894612686901, -0.019395902633094878, 0.3041529629563525], [0.008188900191530613, 0.9992066506289811, 0.03807785579852351], [-0.3046607421833899, -0.03377543707500325, 0.9518255953022092]]","[-0.08114436020285573, 0.6311707133252459, 0.003955264144404157]",[0.48024726173120125],"[0.018531512714006968, -0.2027650802388173, 0.0, -0.9790520215964325]",[0.44493167471],"[-4.579711435659558, -0.12628583584413233, 6.618823386994464]","[1046.4394366408467, 1213.5327917380234, 1088.4909129119517, 1191.6982016969419]"
